cw_id	cw	deprel	distance	head	id	lemma	path	pos	position	rep_path	same_sentence	side	steps	target_lemma	token_id	word
haak/verb/algemeen_dagblad_19991113_122/486/L4	versnelling/noun	obj1	5	16	18	versnelling	#T->mod:bij->obj1:leg_in->mod:van->obj1:versnelling	noun	L4	#T->mod:bij->obj1:leg_in->mod:van->obj1:Cw	True	L	4	haken	haak/verb/algemeen_dagblad_19991113_122/486	versnellingen
haak/verb/algemeen_dagblad_19991113_122/486/L5	de/det	det	6	18	17	de	#T->mod:bij->obj1:leg_in->mod:van->obj1:versnelling->det:de	det	L5	#T->mod:bij->obj1:leg_in->mod:van->obj1:versnelling->det:Cw	True	L	5	haken	haak/verb/algemeen_dagblad_19991113_122/486	de
haak/verb/algemeen_dagblad_19991113_122/486/L6	van/prep	mod	7	15	16	van	#T->mod:bij->obj1:leg_in->mod:van	prep	L6	#T->mod:bij->obj1:leg_in->mod:Cw	True	L	3	haken	haak/verb/algemeen_dagblad_19991113_122/486	van
haak/verb/algemeen_dagblad_19991113_122/486/L7	leg_in/verb	obj1	8	13	15	leg_in	#T->mod:bij->obj1:leg_in	verb	L7	#T->mod:bij->obj1:Cw	True	L	2	haken	haak/verb/algemeen_dagblad_19991113_122/486	inleggen
haak/verb/algemeen_dagblad_19991113_122/486/L8	het/det	det	9	15	14	het	#T->mod:bij->obj1:leg_in->det:het	det	L8	#T->mod:bij->obj1:leg_in->det:Cw	True	L	3	haken	haak/verb/algemeen_dagblad_19991113_122/486	het
haak/verb/algemeen_dagblad_19991113_122/486/L9	bij/prep	mod	10	23	13	bij	#T->mod:bij	prep	L9	#T->mod:Cw	True	L	1	haken	haak/verb/algemeen_dagblad_19991113_122/486	bij
haak/verb/algemeen_dagblad_19991113_122/486/R0	./punct	punct	1	23	24	.	#T->punct:.	punct	R0	#T->punct:Cw	True	R	1	haken	haak/verb/algemeen_dagblad_19991113_122/486	.
haak/verb/algemeen_dagblad_19991113_122/486/R1		</sentence>	2	</sentence>	</sentence>	</sentence>		</sentence>	R1		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	</sentence>
haak/verb/algemeen_dagblad_19991113_122/486/R10	1.4/num	cnj	11	12	8	1.4		num	R10		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	1.4
haak/verb/algemeen_dagblad_19991113_122/486/R11	met/prep	mod	12	8	9	met		prep	R11		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	met
haak/verb/algemeen_dagblad_19991113_122/486/R12	16/num	det	13	11	10	16		num	R12		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	16
haak/verb/algemeen_dagblad_19991113_122/486/R13	klep/noun	obj1	14	9	11	klep		noun	R13		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	kleppen
haak/verb/algemeen_dagblad_19991113_122/486/R14	en/vg	dp	15	3	12	en		vg	R14		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	en
haak/verb/algemeen_dagblad_19991113_122/486/R2		<sentence>	3	<sentence>	<sentence>	<sentence>		<sentence>	R2		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	<sentence>
haak/verb/algemeen_dagblad_19991113_122/486/R3	ons/det	det	4	2	1	ons		det	R3		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	Onze
haak/verb/algemeen_dagblad_19991113_122/486/R4	voorkeur/noun	su	5	3	2	voorkeur		noun	R4		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	voorkeur
haak/verb/algemeen_dagblad_19991113_122/486/R5	ga_uit/verb	ROOT	6	0	3	ga_uit		verb	R5		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	gaat
haak/verb/algemeen_dagblad_19991113_122/486/R6	uit/part	svp	7	3	4	uit		part	R6		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	uit
haak/verb/algemeen_dagblad_19991113_122/486/R7	naar/prep	pc	8	3	5	naar		prep	R7		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	naar
haak/verb/algemeen_dagblad_19991113_122/486/R8	een/det	det	9	7	6	een		det	R8		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	een
haak/verb/algemeen_dagblad_19991113_122/486/R9	blauw/adj	obj1	10	5	7	blauw		adj	R9		False	R		haken	haak/verb/algemeen_dagblad_19991113_122/486	blauwe
haak/verb/algemeen_dagblad_19991113_122/486/target	haak/verb	vc	0	22	23	haak	#T	verb	target	#T	True	target	0	haken	haak/verb/algemeen_dagblad_19991113_122/486	haken
haak/verb/algemeen_dagblad_20000308_154/497/L0	student_sociëteit/noun	obj1	1	4	6	student_sociëteit	#T->mod:in->obj1:sfeer->mod:van->obj1:student_sociëteit	noun	L0	#T->mod:in->obj1:sfeer->mod:van->obj1:Cw	True	L	4	haken	haak/verb/algemeen_dagblad_20000308_154/497	studentensociëteit
haak/verb/algemeen_dagblad_20000308_154/497/L1	de/det	det	2	6	5	de	#T->mod:in->obj1:sfeer->mod:van->obj1:student_sociëteit->det:de	det	L1	#T->mod:in->obj1:sfeer->mod:van->obj1:student_sociëteit->det:Cw	True	L	5	haken	haak/verb/algemeen_dagblad_20000308_154/497	de
haak/verb/algemeen_dagblad_20000308_154/497/L10	verhef/adj	cnj	11	6	7	verhef		adj	L10		False	L		haken	haak/verb/algemeen_dagblad_20000308_154/497	verheffend
haak/verb/algemeen_dagblad_20000308_154/497/L11	en/vg	predc	12	3	6	en		vg	L11		False	L		haken	haak/verb/algemeen_dagblad_20000308_154/497	en
haak/verb/algemeen_dagblad_20000308_154/497/L12	briljant/adj	cnj	13	6	5	briljant		adj	L12		False	L		haken	haak/verb/algemeen_dagblad_20000308_154/497	briljant
haak/verb/algemeen_dagblad_20000308_154/497/L13	niet/adv	mod	14	3	4	niet		adv	L13		False	L		haken	haak/verb/algemeen_dagblad_20000308_154/497	niet
haak/verb/algemeen_dagblad_20000308_154/497/L14	ben/verb	ROOT	15	0	3	ben		verb	L14		False	L		haken	haak/verb/algemeen_dagblad_20000308_154/497	was
haak/verb/algemeen_dagblad_20000308_154/497/L15	het/det	su	16	3	2	het		det	L15		False	L		haken	haak/verb/algemeen_dagblad_20000308_154/497	Het
haak/verb/algemeen_dagblad_20000308_154/497/L2	van/prep	mod	3	3	4	van	#T->mod:in->obj1:sfeer->mod:van	prep	L2	#T->mod:in->obj1:sfeer->mod:Cw	True	L	3	haken	haak/verb/algemeen_dagblad_20000308_154/497	van
haak/verb/algemeen_dagblad_20000308_154/497/L3	sfeer/noun	obj1	4	1	3	sfeer	#T->mod:in->obj1:sfeer	noun	L3	#T->mod:in->obj1:Cw	True	L	2	haken	haak/verb/algemeen_dagblad_20000308_154/497	sfeer
haak/verb/algemeen_dagblad_20000308_154/497/L4	de/det	det	5	3	2	de	#T->mod:in->obj1:sfeer->det:de	det	L4	#T->mod:in->obj1:sfeer->det:Cw	True	L	3	haken	haak/verb/algemeen_dagblad_20000308_154/497	de
haak/verb/algemeen_dagblad_20000308_154/497/L5	in/prep	mod	6	7	1	in	#T->mod:in	prep	L5	#T->mod:Cw	True	L	1	haken	haak/verb/algemeen_dagblad_20000308_154/497	In
haak/verb/algemeen_dagblad_20000308_154/497/L6		<sentence>	7	<sentence>	<sentence>	<sentence>		<sentence>	L6		False	L		haken	haak/verb/algemeen_dagblad_20000308_154/497	<sentence>
haak/verb/algemeen_dagblad_20000308_154/497/L7		</sentence>	8	</sentence>	</sentence>	</sentence>		</sentence>	L7		False	L		haken	haak/verb/algemeen_dagblad_20000308_154/497	</sentence>
haak/verb/algemeen_dagblad_20000308_154/497/L8	./punct	punct	9	8	9	.		punct	L8		False	L		haken	haak/verb/algemeen_dagblad_20000308_154/497	.
haak/verb/algemeen_dagblad_20000308_154/497/L9	evenmin/adv	mod	10	3	8	evenmin		adv	L9		False	L		haken	haak/verb/algemeen_dagblad_20000308_154/497	evenmin
haak/verb/algemeen_dagblad_20000308_154/497/R0	je/pron	su	1	7	8	je	#T->su:je	pron	R0	#T->su:Cw	True	R	1	haken	haak/verb/algemeen_dagblad_20000308_154/497	je
haak/verb/algemeen_dagblad_20000308_154/497/R1	niet/adv	mod	2	7	9	niet	#T->mod:niet	adv	R1	#T->mod:Cw	True	R	1	haken	haak/verb/algemeen_dagblad_20000308_154/497	niet
haak/verb/algemeen_dagblad_20000308_154/497/R10	"""/punct"	punct	11	16	18	""""	"#T->obj1:emancipatie->punct:"""	punct	R10	#T->obj1:emancipatie->punct:Cw	True	R	2	haken	haak/verb/algemeen_dagblad_20000308_154/497	""""
haak/verb/algemeen_dagblad_20000308_154/497/R11		</sentence>	12	</sentence>	</sentence>	</sentence>		</sentence>	R11		False	R		haken	haak/verb/algemeen_dagblad_20000308_154/497	</sentence>
haak/verb/algemeen_dagblad_20000308_154/497/R12		<sentence>	13	<sentence>	<sentence>	<sentence>		<sentence>	R12		False	R		haken	haak/verb/algemeen_dagblad_20000308_154/497	<sentence>
haak/verb/algemeen_dagblad_20000308_154/497/R13	misschien/adv	mod	14	2	1	misschien		adv	R13		False	R		haken	haak/verb/algemeen_dagblad_20000308_154/497	Misschien
haak/verb/algemeen_dagblad_20000308_154/497/R14	ben/verb	ROOT	15	0	2	ben		verb	R14		False	R		haken	haak/verb/algemeen_dagblad_20000308_154/497	was
haak/verb/algemeen_dagblad_20000308_154/497/R2	zo/adv	mod	3	11	10	zo	#T->mod:naar->mod:zo	adv	R2	#T->mod:naar->mod:Cw	True	R	2	haken	haak/verb/algemeen_dagblad_20000308_154/497	zo
haak/verb/algemeen_dagblad_20000308_154/497/R3	naar/adj	mod	4	7	11	naar	#T->mod:naar	adj	R3	#T->mod:Cw	True	R	1	haken	haak/verb/algemeen_dagblad_20000308_154/497	naar
haak/verb/algemeen_dagblad_20000308_154/497/R4	,/punct	punct	5	11	12	,	#T->mod:naar->punct:,	punct	R4	#T->mod:naar->punct:Cw	True	R	2	haken	haak/verb/algemeen_dagblad_20000308_154/497	,
haak/verb/algemeen_dagblad_20000308_154/497/R5	eh/tag	ROOT	6	0	13	eh	->[ROOT:#T,ROOT:eh]	tag	R5	->[ROOT:#T,ROOT:Cw]	True	R	2	haken	haak/verb/algemeen_dagblad_20000308_154/497	eh
haak/verb/algemeen_dagblad_20000308_154/497/R6	,/punct	punct	7	13	14	,	->[ROOT:#T,ROOT:eh->punct:,]	punct	R6	->[ROOT:#T,ROOT:eh->punct:Cw]	True	R	3	haken	haak/verb/algemeen_dagblad_20000308_154/497	,
haak/verb/algemeen_dagblad_20000308_154/497/R7	moreel/adj	mod	8	16	15	moreel	#T->obj1:emancipatie->mod:moreel	adj	R7	#T->obj1:emancipatie->mod:Cw	True	R	2	haken	haak/verb/algemeen_dagblad_20000308_154/497	morele
haak/verb/algemeen_dagblad_20000308_154/497/R8	emancipatie/noun	obj1	9	7	16	emancipatie	#T->obj1:emancipatie	noun	R8	#T->obj1:Cw	True	R	1	haken	haak/verb/algemeen_dagblad_20000308_154/497	emancipatie
haak/verb/algemeen_dagblad_20000308_154/497/R9	./punct	punct	10	16	17	.	#T->obj1:emancipatie->punct:.	punct	R9	#T->obj1:emancipatie->punct:Cw	True	R	2	haken	haak/verb/algemeen_dagblad_20000308_154/497	.
haak/verb/algemeen_dagblad_20000308_154/497/target	haak/verb	ROOT	0	0	7	haak	#T	verb	target	#T	True	target	0	haken	haak/verb/algemeen_dagblad_20000308_154/497	haakte
haak/verb/algemeen_dagblad_20000403_45/95/L0	Bouma/name	mwp	1	6	7	Bouma	#T->su:AZ_verdediger->app:Wijker->mwp:Bouma	name	L0	#T->su:AZ_verdediger->app:Wijker->mwp:Cw	True	L	3	haken	haak/verb/algemeen_dagblad_20000403_45/95	Bouma
haak/verb/algemeen_dagblad_20000403_45/95/L1	Wijker/name	app	2	5	6	Wijker	#T->su:AZ_verdediger->app:Wijker	name	L1	#T->su:AZ_verdediger->app:Cw	True	L	2	haken	haak/verb/algemeen_dagblad_20000403_45/95	Wijker
haak/verb/algemeen_dagblad_20000403_45/95/L10	televisie_camera/noun	obj1	11	12	14	televisie_camera		noun	L10		False	L		haken	haak/verb/algemeen_dagblad_20000403_45/95	televisiecamera's
haak/verb/algemeen_dagblad_20000403_45/95/L11	de/det	det	12	14	13	de		det	L11		False	L		haken	haak/verb/algemeen_dagblad_20000403_45/95	de
haak/verb/algemeen_dagblad_20000403_45/95/L12	van/prep	mod	13	11	12	van		prep	L12		False	L		haken	haak/verb/algemeen_dagblad_20000403_45/95	van
haak/verb/algemeen_dagblad_20000403_45/95/L13	oog/noun	obj1	14	9	11	oog		noun	L13		False	L		haken	haak/verb/algemeen_dagblad_20000403_45/95	oog
haak/verb/algemeen_dagblad_20000403_45/95/L14	het/det	det	15	11	10	het		det	L14		False	L		haken	haak/verb/algemeen_dagblad_20000403_45/95	het
haak/verb/algemeen_dagblad_20000403_45/95/L15	voor/prep	mod	16	8	9	voor		prep	L15		False	L		haken	haak/verb/algemeen_dagblad_20000403_45/95	voor
haak/verb/algemeen_dagblad_20000403_45/95/L2	AZ_verdediger/noun	su	3	8	5	AZ_verdediger	#T->su:AZ_verdediger	noun	L2	#T->su:Cw	True	L	1	haken	haak/verb/algemeen_dagblad_20000403_45/95	AZ-verdediger
haak/verb/algemeen_dagblad_20000403_45/95/L3	toen/comp	mod	4	3	4	toen	toen->body:#T	comp	L3	Cw->body:#T	True	L	1	haken	haak/verb/algemeen_dagblad_20000403_45/95	toen
haak/verb/algemeen_dagblad_20000403_45/95/L4	ontsta/verb	ROOT	5	0	3	ontsta	ontsta->mod:toen->body:#T	verb	L4	Cw->mod:toen->body:#T	True	L	2	haken	haak/verb/algemeen_dagblad_20000403_45/95	ontstond
haak/verb/algemeen_dagblad_20000403_45/95/L5	op_stoot_DIM/noun	su	6	3	2	op_stoot_DIM	ontsta->mod:toen->[body:#T,su:op_stoot_DIM]	noun	L5	ontsta->mod:toen->[body:#T,su:Cw]	True	L	3	haken	haak/verb/algemeen_dagblad_20000403_45/95	opstootje
haak/verb/algemeen_dagblad_20000403_45/95/L6	het/det	det	7	2	1	het	ontsta->mod:toen->[body:#T,su:op_stoot_DIM->det:het]	det	L6	ontsta->mod:toen->[body:#T,su:op_stoot_DIM->det:Cw]	True	L	4	haken	haak/verb/algemeen_dagblad_20000403_45/95	Het
haak/verb/algemeen_dagblad_20000403_45/95/L7		<sentence>	8	<sentence>	<sentence>	<sentence>		<sentence>	L7		False	L		haken	haak/verb/algemeen_dagblad_20000403_45/95	<sentence>
haak/verb/algemeen_dagblad_20000403_45/95/L8		</sentence>	9	</sentence>	</sentence>	</sentence>		</sentence>	L8		False	L		haken	haak/verb/algemeen_dagblad_20000403_45/95	</sentence>
haak/verb/algemeen_dagblad_20000403_45/95/L9	./punct	punct	10	14	15	.		punct	L9		False	L		haken	haak/verb/algemeen_dagblad_20000403_45/95	.
haak/verb/algemeen_dagblad_20000403_45/95/R0	./punct	punct	1	8	9	.	#T->punct:.	punct	R0	#T->punct:Cw	True	R	1	haken	haak/verb/algemeen_dagblad_20000403_45/95	.
haak/verb/algemeen_dagblad_20000403_45/95/R1		</sentence>	2	</sentence>	</sentence>	</sentence>		</sentence>	R1		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	</sentence>
haak/verb/algemeen_dagblad_20000403_45/95/R10	Schaap/name	app	11	7	8	Schaap		name	R10		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	Schaap
haak/verb/algemeen_dagblad_20000403_45/95/R11	./punct	punct	12	8	9	.		punct	R11		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	.
haak/verb/algemeen_dagblad_20000403_45/95/R12		</sentence>	13	</sentence>	</sentence>	</sentence>		</sentence>	R12		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	</sentence>
haak/verb/algemeen_dagblad_20000403_45/95/R13		<sentence>	14	<sentence>	<sentence>	<sentence>		<sentence>	R13		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	<sentence>
haak/verb/algemeen_dagblad_20000403_45/95/R14	hij/pron	su	15	2	1	hij		pron	R14		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	Hij
haak/verb/algemeen_dagblad_20000403_45/95/R2		<sentence>	3	<sentence>	<sentence>	<sentence>		<sentence>	R2		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	<sentence>
haak/verb/algemeen_dagblad_20000403_45/95/R3	alleen/adv	mod	4	2	1	alleen		adv	R3		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	Alleen
haak/verb/algemeen_dagblad_20000403_45/95/R4	AZ-speler/name	su	5	4	2	AZ-speler		name	R4		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	AZ-speler
haak/verb/algemeen_dagblad_20000403_45/95/R5	Lee/name	mwp	6	2	3	Lee		name	R5		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	Lee
haak/verb/algemeen_dagblad_20000403_45/95/R6	krijg/verb	ROOT	7	0	4	krijg		verb	R6		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	kreeg
haak/verb/algemeen_dagblad_20000403_45/95/R7	rood/noun	obj1	8	4	5	rood		noun	R7		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	rood
haak/verb/algemeen_dagblad_20000403_45/95/R8	van/prep	mod	9	5	6	van		prep	R8		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	van
haak/verb/algemeen_dagblad_20000403_45/95/R9	scheidsrechter/noun	obj1	10	6	7	scheidsrechter		noun	R9		False	R		haken	haak/verb/algemeen_dagblad_20000403_45/95	scheidsrechter
haak/verb/algemeen_dagblad_20000403_45/95/target	haak/verb	body	0	4	8	haak	#T	verb	target	#T	True	target	0	haken	haak/verb/algemeen_dagblad_20000403_45/95	haakte
haak/verb/algemeen_dagblad_20001024_131/12/L0	en/of/vg	obj1	1	5	9	en/of	en/of->cnj:en->cnj:#T	vg	L0	Cw->cnj:en->cnj:#T	True	L	2	haken	haak/verb/algemeen_dagblad_20001024_131/12	en/of
haak/verb/algemeen_dagblad_20001024_131/12/L1	brei/verb	obj1	2	7	8	brei	en/of->cnj:en->[cnj:#T,cnj:patroon_DIM->mod:voor->obj1:brei]	verb	L1	en/of->cnj:en->[cnj:#T,cnj:patroon_DIM->mod:voor->obj1:Cw]	True	L	5	haken	haak/verb/algemeen_dagblad_20001024_131/12	breien
haak/verb/algemeen_dagblad_20001024_131/12/L10		"<artikel naam=""131"">"	11	"<artikel naam=""131"">"	"<artikel naam=""131"">"	"<artikel naam=""131"">"		"<artikel naam=""131"">"	L10		False	L		haken	haak/verb/algemeen_dagblad_20001024_131/12	"<artikel naam=""131"">"
haak/verb/algemeen_dagblad_20001024_131/12/L2	voor/prep	mod	3	6	7	voor	en/of->cnj:en->[cnj:#T,cnj:patroon_DIM->mod:voor]	prep	L2	en/of->cnj:en->[cnj:#T,cnj:patroon_DIM->mod:Cw]	True	L	4	haken	haak/verb/algemeen_dagblad_20001024_131/12	voor
haak/verb/algemeen_dagblad_20001024_131/12/L3	patroon_DIM/noun	cnj	4	9	6	patroon_DIM	en/of->cnj:en->[cnj:#T,cnj:patroon_DIM]	noun	L3	en/of->cnj:en->[cnj:#T,cnj:Cw]	True	L	3	haken	haak/verb/algemeen_dagblad_20001024_131/12	patroontjes
haak/verb/algemeen_dagblad_20001024_131/12/L4	aan/prep	pc	5	4	5	aan	aan->obj1:en/of->cnj:en->cnj:#T	prep	L4	Cw->obj1:en/of->cnj:en->cnj:#T	True	L	3	haken	haak/verb/algemeen_dagblad_20001024_131/12	aan
haak/verb/algemeen_dagblad_20001024_131/12/L5	help/verb	vc	6	2	4	help	help->pc:aan->obj1:en/of->cnj:en->cnj:#T	verb	L5	Cw->pc:aan->obj1:en/of->cnj:en->cnj:#T	True	L	4	haken	haak/verb/algemeen_dagblad_20001024_131/12	helpen
haak/verb/algemeen_dagblad_20001024_131/12/L6	mij/pron	obj1	7	4	3	mij	help->pc:aan->obj1:en/of->cnj:en->[cnj:#T,obj1:mij]	pron	L6	help->pc:aan->obj1:en/of->cnj:en->[cnj:#T,obj1:Cw]	True	L	5	haken	haak/verb/algemeen_dagblad_20001024_131/12	mij
haak/verb/algemeen_dagblad_20001024_131/12/L7	kan/verb	body	8	1	2	kan	kan->vc:help->pc:aan->obj1:en/of->cnj:en->cnj:#T	verb	L7	Cw->vc:help->pc:aan->obj1:en/of->cnj:en->cnj:#T	True	L	5	haken	haak/verb/algemeen_dagblad_20001024_131/12	kan
haak/verb/algemeen_dagblad_20001024_131/12/L8	wie/pron	ROOT	9	0	1	wie	wie->body:kan->vc:help->pc:aan->obj1:en/of->cnj:en->cnj:#T	pron	L8	Cw->body:kan->vc:help->pc:aan->obj1:en/of->cnj:en->cnj:#T	True	L	6	haken	haak/verb/algemeen_dagblad_20001024_131/12	Wie
haak/verb/algemeen_dagblad_20001024_131/12/L9		<sentence>	10	<sentence>	<sentence>	<sentence>		<sentence>	L9		False	L		haken	haak/verb/algemeen_dagblad_20001024_131/12	<sentence>
haak/verb/algemeen_dagblad_20001024_131/12/R0	en/vg	cnj	1	9	11	en	en->cnj:#T	vg	R0	Cw->cnj:#T	True	R	1	haken	haak/verb/algemeen_dagblad_20001024_131/12	en
haak/verb/algemeen_dagblad_20001024_131/12/R1	naai/verb	cnj	2	11	12	naai	en->[cnj:#T,cnj:naai]	verb	R1	en->[cnj:#T,cnj:Cw]	True	R	2	haken	haak/verb/algemeen_dagblad_20001024_131/12	naaien
haak/verb/algemeen_dagblad_20001024_131/12/R2	voor/prep	mod	3	10	13	voor	#T->mod:voor	prep	R2	#T->mod:Cw	True	R	1	haken	haak/verb/algemeen_dagblad_20001024_131/12	voor
haak/verb/algemeen_dagblad_20001024_131/12/R3	Baby/name	cnj	4	16	14	Baby	#T->mod:voor->obj1:en->cnj:Baby	name	R3	#T->mod:voor->obj1:en->cnj:Cw	True	R	3	haken	haak/verb/algemeen_dagblad_20001024_131/12	Baby
haak/verb/algemeen_dagblad_20001024_131/12/R4	Born-/name	mwp	5	14	15	Born-	#T->mod:voor->obj1:en->cnj:Baby->mwp:Born-	name	R4	#T->mod:voor->obj1:en->cnj:Baby->mwp:Cw	True	R	4	haken	haak/verb/algemeen_dagblad_20001024_131/12	Born-
haak/verb/algemeen_dagblad_20001024_131/12/R5	en/vg	obj1	6	13	16	en	#T->mod:voor->obj1:en	vg	R5	#T->mod:voor->obj1:Cw	True	R	2	haken	haak/verb/algemeen_dagblad_20001024_131/12	en
haak/verb/algemeen_dagblad_20001024_131/12/R6	Barbie-poppen/name	cnj	7	16	17	Barbie-poppen	#T->mod:voor->obj1:en->cnj:Barbie-poppen	name	R6	#T->mod:voor->obj1:en->cnj:Cw	True	R	3	haken	haak/verb/algemeen_dagblad_20001024_131/12	Barbie-poppen
haak/verb/algemeen_dagblad_20001024_131/12/R7	?/punct	punct	8	17	18	?	#T->mod:voor->obj1:en->cnj:Barbie-poppen->punct:?	punct	R7	#T->mod:voor->obj1:en->cnj:Barbie-poppen->punct:Cw	True	R	4	haken	haak/verb/algemeen_dagblad_20001024_131/12	?
haak/verb/algemeen_dagblad_20001024_131/12/R8		</sentence>	9	</sentence>	</sentence>	</sentence>		</sentence>	R8		False	R		haken	haak/verb/algemeen_dagblad_20001024_131/12	</sentence>
haak/verb/algemeen_dagblad_20001024_131/12/R9		</artikel>	10	</artikel>	</artikel>	</artikel>		</artikel>	R9		False	R		haken	haak/verb/algemeen_dagblad_20001024_131/12	</artikel>
haak/verb/algemeen_dagblad_20001024_131/12/target	haak/verb	cnj	0	11	10	haak	#T	verb	target	#T	True	target	0	haken	haak/verb/algemeen_dagblad_20001024_131/12	haken
haak/verb/algemeen_dagblad_20010919_178/264/L0	elkaar/pron	obj1	1	17	18	elkaar	#T->ld:in->obj1:elkaar	pron	L0	#T->ld:in->obj1:Cw	True	L	2	haken	haak/verb/algemeen_dagblad_20010919_178/264	elkaar
haak/verb/algemeen_dagblad_20010919_178/264/L1	in/prep	ld	2	19	17	in	#T->ld:in	prep	L1	#T->ld:Cw	True	L	1	haken	haak/verb/algemeen_dagblad_20010919_178/264	in
haak/verb/algemeen_dagblad_20010919_178/264/L10	1997/noun	obj1	11	7	8	1997	besta->pc:uit->obj1:laag->mod:die->[body:#T,su:roman->mod:bestseller->mod:in->obj1:1997]	noun	L10	besta->pc:uit->obj1:laag->mod:die->[body:#T,su:roman->mod:bestseller->mod:in->obj1:Cw]	True	L	8	haken	haak/verb/algemeen_dagblad_20010919_178/264	1997
haak/verb/algemeen_dagblad_20010919_178/264/L11	in/prep	mod	12	6	7	in	besta->pc:uit->obj1:laag->mod:die->[body:#T,su:roman->mod:bestseller->mod:in]	prep	L11	besta->pc:uit->obj1:laag->mod:die->[body:#T,su:roman->mod:bestseller->mod:Cw]	True	L	7	haken	haak/verb/algemeen_dagblad_20010919_178/264	in
