cw_id	cw	deprel	distance	head	id	lemma	path	pos	position	rep_path	same_sentence	side	steps	target_lemma	token_id	word
grijs/adj/algemeen_dagblad_19990107_176/577/L6	een/det	det	7	6	5	een	ga->mod:met->obj1:kast->mod:vol->obj1:boek->mod:in->obj1:kaft_papier->[mod:#T,ld:naar->obj1:kamer->det:een]	det	L6	ga->mod:met->obj1:kast->mod:vol->obj1:boek->mod:in->obj1:kaft_papier->[mod:#T,ld:naar->obj1:kamer->det:Cw]	True	L	10	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	een
grijs/adj/algemeen_dagblad_19990107_176/577/L7	naar/prep	ld	8	2	4	naar	ga->mod:met->obj1:kast->mod:vol->obj1:boek->mod:in->obj1:kaft_papier->[mod:#T,ld:naar]	prep	L7	ga->mod:met->obj1:kast->mod:vol->obj1:boek->mod:in->obj1:kaft_papier->[mod:#T,ld:Cw]	True	L	8	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	naar
grijs/adj/algemeen_dagblad_19990107_176/577/L8	voor/adj	mod	9	2	3	voor	ga->mod:met->obj1:kast->mod:vol->obj1:boek->mod:in->obj1:kaft_papier->[mod:#T,mod:voor]	adj	L8	ga->mod:met->obj1:kast->mod:vol->obj1:boek->mod:in->obj1:kaft_papier->[mod:#T,mod:Cw]	True	L	8	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	voor
grijs/adj/algemeen_dagblad_19990107_176/577/L9	ga/verb	ROOT	10	0	2	ga	ga->mod:met->obj1:kast->mod:vol->obj1:boek->mod:in->obj1:kaft_papier->mod:#T	verb	L9	Cw->mod:met->obj1:kast->mod:vol->obj1:boek->mod:in->obj1:kaft_papier->mod:#T	True	L	7	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	gaat
grijs/adj/algemeen_dagblad_19990107_176/577/R0	kaft_papier/noun	obj1	1	11	13	kaft_papier	kaft_papier->mod:#T	noun	R0	Cw->mod:#T	True	R	1	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	kaftpapier
grijs/adj/algemeen_dagblad_19990107_176/577/R1	waarop/pp	mod	2	13	14	waarop	kaft_papier->[mod:#T,mod:waarop]	pp	R1	kaft_papier->[mod:#T,mod:Cw]	True	R	2	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	waarop
grijs/adj/algemeen_dagblad_19990107_176/577/R10		<sentence>	11	<sentence>	<sentence>	<sentence>		<sentence>	R10		False	R		grijs	grijs/adj/algemeen_dagblad_19990107_176/577	<sentence>
grijs/adj/algemeen_dagblad_19990107_176/577/R11	dit/noun	su	12	2	1	dit		noun	R11		False	R		grijs	grijs/adj/algemeen_dagblad_19990107_176/577	Dit
grijs/adj/algemeen_dagblad_19990107_176/577/R12	ben/verb	ROOT	13	0	2	ben		verb	R12		False	R		grijs	grijs/adj/algemeen_dagblad_19990107_176/577	zijn
grijs/adj/algemeen_dagblad_19990107_176/577/R13	de/det	det	14	5	3	de		det	R13		False	R		grijs	grijs/adj/algemeen_dagblad_19990107_176/577	de
grijs/adj/algemeen_dagblad_19990107_176/577/R14	oud/adj	mod	15	5	4	oud		adj	R14		False	R		grijs	grijs/adj/algemeen_dagblad_19990107_176/577	oudste
grijs/adj/algemeen_dagblad_19990107_176/577/R2	met/prep	mod	3	20	15	met	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf->mod:met]	prep	R2	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf->mod:Cw]	True	R	5	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	met
grijs/adj/algemeen_dagblad_19990107_176/577/R3	kroon_DIM_pen/noun	obj1	4	15	16	kroon_DIM_pen	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf->mod:met->obj1:kroon_DIM_pen]	noun	R3	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf->mod:met->obj1:Cw]	True	R	6	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	kroontjespen
grijs/adj/algemeen_dagblad_19990107_176/577/R4	de/det	det	5	18	17	de	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf->obj1:titel->det:de]	det	R4	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf->obj1:titel->det:Cw]	True	R	6	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	de
grijs/adj/algemeen_dagblad_19990107_176/577/R5	titel/noun	obj1	6	20	18	titel	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf->obj1:titel]	noun	R5	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf->obj1:Cw]	True	R	5	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	titel
grijs/adj/algemeen_dagblad_19990107_176/577/R6	ben/verb	body	7	14	19	ben	kaft_papier->[mod:#T,mod:waarop->body:ben]	verb	R6	kaft_papier->[mod:#T,mod:waarop->body:Cw]	True	R	3	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	is
grijs/adj/algemeen_dagblad_19990107_176/577/R7	schrijf/verb	vc	8	19	20	schrijf	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf]	verb	R7	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:Cw]	True	R	4	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	geschreven
grijs/adj/algemeen_dagblad_19990107_176/577/R8	./punct	punct	9	20	21	.	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf->punct:.]	punct	R8	kaft_papier->[mod:#T,mod:waarop->body:ben->vc:schrijf->punct:Cw]	True	R	5	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	.
grijs/adj/algemeen_dagblad_19990107_176/577/R9		</sentence>	10	</sentence>	</sentence>	</sentence>		</sentence>	R9		False	R		grijs	grijs/adj/algemeen_dagblad_19990107_176/577	</sentence>
grijs/adj/algemeen_dagblad_19990107_176/577/target	grijs/adj	mod	0	13	12	grijs	#T	adj	target	#T	True	target	0	grijs	grijs/adj/algemeen_dagblad_19990107_176/577	grijs
grijs/adj/algemeen_dagblad_19990130_27/185/L0	of/vg	mod	1	26	24	of	of->cnj:#T	vg	L0	Cw->cnj:#T	True	L	1	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	of
grijs/adj/algemeen_dagblad_19990130_27/185/L1	zwart/adj	cnj	2	24	23	zwart	of->[cnj:#T,cnj:zwart]	adj	L1	of->[cnj:#T,cnj:Cw]	True	L	2	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	zwarte
grijs/adj/algemeen_dagblad_19990130_27/185/L10	als/prep	mod	11	12	14	als	besta->dp:als->obj1:edelsteen->mod:als->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:als]	prep	L10	besta->dp:als->obj1:edelsteen->mod:Cw->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:Cw]	True	L	8	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	als
grijs/adj/algemeen_dagblad_19990130_27/185/L11	,/punct	punct	12	12	13	,	besta->dp:als->obj1:edelsteen->punct:,->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->punct:,]	punct	L11	besta->dp:als->obj1:edelsteen->punct:Cw->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->punct:Cw]	True	L	8	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	,
grijs/adj/algemeen_dagblad_19990130_27/185/L12	edelsteen/noun	obj1	13	7	12	edelsteen	besta->dp:als->obj1:edelsteen->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen]	noun	L12	besta->dp:als->obj1:Cw->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:Cw]	True	L	7	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	edelsteen
grijs/adj/algemeen_dagblad_19990130_27/185/L13	gekleurd/adj	mod	14	12	11	gekleurd	besta->dp:als->obj1:edelsteen->mod:gekleurd->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:gekleurd]	adj	L13	besta->dp:als->obj1:edelsteen->mod:Cw->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:Cw]	True	L	8	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	gekleurde
grijs/adj/algemeen_dagblad_19990130_27/185/L14	mogelijk/adj	mod	15	11	10	mogelijk	besta->dp:als->obj1:edelsteen->mod:gekleurd->mod:mogelijk->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:gekleurd->mod:mogelijk]	adj	L14	besta->dp:als->obj1:edelsteen->mod:gekleurd->mod:Cw->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:gekleurd->mod:Cw]	True	L	9	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	mogelijk
grijs/adj/algemeen_dagblad_19990130_27/185/L15	,/punct	punct	16	8	9	,	besta->dp:als->obj1:edelsteen->mod:transparant->punct:,->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:transparant->punct:,]	punct	L15	besta->dp:als->obj1:edelsteen->mod:transparant->punct:Cw->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:transparant->punct:Cw]	True	L	9	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	,
grijs/adj/algemeen_dagblad_19990130_27/185/L2	de/det	det	3	26	22	de	carbonado->mod:of->[cnj:#T,det:de]	det	L2	carbonado->mod:of->[cnj:#T,det:Cw]	True	L	3	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	de
grijs/adj/algemeen_dagblad_19990130_27/185/L3	en/vg	obj1	4	19	21	en	en->cnj:carbonado->mod:of->cnj:#T	vg	L3	Cw->cnj:carbonado->mod:of->cnj:#T	True	L	3	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	en
grijs/adj/algemeen_dagblad_19990130_27/185/L4	Balas/name	cnj	5	21	20	Balas	en->cnj:carbonado->mod:of->[cnj:#T,cnj:Balas]	name	L4	en->cnj:carbonado->mod:of->[cnj:#T,cnj:Cw]	True	L	4	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	balas
grijs/adj/algemeen_dagblad_19990130_27/185/L5	als/prep	dp	6	2	19	als	als->obj1:en->cnj:carbonado->mod:of->cnj:#T	prep	L5	Cw->obj1:en->cnj:carbonado->mod:of->cnj:#T	True	L	4	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	als
grijs/adj/algemeen_dagblad_19990130_27/185/L6	voorts/adv	dp	7	2	18	voorts	besta->dp:als->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:voorts]	adv	L6	besta->dp:als->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:Cw]	True	L	6	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	voorts
grijs/adj/algemeen_dagblad_19990130_27/185/L7	,/punct	punct	8	16	17	,	besta->dp:als->obj1:edelsteen->mod:als->obj1:bort->punct:,->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:als->obj1:bort->punct:,]	punct	L7	besta->dp:als->obj1:edelsteen->mod:als->obj1:bort->punct:Cw->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:als->obj1:bort->punct:Cw]	True	L	10	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	,
grijs/adj/algemeen_dagblad_19990130_27/185/L8	bort/noun	obj1	9	14	16	bort	besta->dp:als->obj1:edelsteen->mod:als->obj1:bort->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:als->obj1:bort]	noun	L8	besta->dp:als->obj1:edelsteen->mod:als->obj1:Cw->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:als->obj1:Cw]	True	L	9	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	bort
grijs/adj/algemeen_dagblad_19990130_27/185/L9	inferieur/adj	mod	10	16	15	inferieur	besta->dp:als->obj1:edelsteen->mod:als->obj1:bort->mod:inferieur->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:als->obj1:bort->mod:inferieur]	adj	L9	besta->dp:als->obj1:edelsteen->mod:als->obj1:bort->mod:Cw->obj1:en->cnj:carbonado->mod:of->[cnj:#T,dp:als->obj1:edelsteen->mod:als->obj1:bort->mod:Cw]	True	L	10	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	inferieur
grijs/adj/algemeen_dagblad_19990130_27/185/R0	carbonado/noun	cnj	1	21	26	carbonado	carbonado->mod:of->cnj:#T	noun	R0	Cw->mod:of->cnj:#T	True	R	2	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	carbonado
grijs/adj/algemeen_dagblad_19990130_27/185/R1	,/punct	punct	2	26	27	,	carbonado->mod:of->[cnj:#T,punct:,]	punct	R1	carbonado->mod:of->[cnj:#T,punct:Cw]	True	R	3	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	,
grijs/adj/algemeen_dagblad_19990130_27/185/R10	ben/verb	cnj	11	8	2	ben		verb	R10		False	R		grijs	grijs/adj/algemeen_dagblad_19990130_27/185	waren
grijs/adj/algemeen_dagblad_19990130_27/185/R11	al/adv	mod	12	2	3	al		adv	R11		False	R		grijs	grijs/adj/algemeen_dagblad_19990130_27/185	al
grijs/adj/algemeen_dagblad_19990130_27/185/R12	voor/prep	mod	13	2	4	voor		prep	R12		False	R		grijs	grijs/adj/algemeen_dagblad_19990130_27/185	vóór
grijs/adj/algemeen_dagblad_19990130_27/185/R13	3000/num	obj1	14	4	5	3000		num	R13		False	R		grijs	grijs/adj/algemeen_dagblad_19990130_27/185	3000
grijs/adj/algemeen_dagblad_19990130_27/185/R14	voor_Christus/pp	mod	15	7	6	voor_Christus		pp	R14		False	R		grijs	grijs/adj/algemeen_dagblad_19990130_27/185	v.Chr.
grijs/adj/algemeen_dagblad_19990130_27/185/R2	beide/pron	cnj	3	21	28	beide	en->cnj:carbonado->mod:of->[cnj:#T,cnj:beide]	pron	R2	en->cnj:carbonado->mod:of->[cnj:#T,cnj:Cw]	True	R	4	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	beide
grijs/adj/algemeen_dagblad_19990130_27/185/R3	voor/prep	mod	4	28	29	voor	en->cnj:carbonado->mod:of->[cnj:#T,cnj:beide->mod:voor]	prep	R3	en->cnj:carbonado->mod:of->[cnj:#T,cnj:beide->mod:Cw]	True	R	5	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	voor
grijs/adj/algemeen_dagblad_19990130_27/185/R4	industrieel/adj	mod	5	31	30	industrieel	en->cnj:carbonado->mod:of->[cnj:#T,cnj:beide->mod:voor->obj1:gebruik->mod:industrieel]	adj	R4	en->cnj:carbonado->mod:of->[cnj:#T,cnj:beide->mod:voor->obj1:gebruik->mod:Cw]	True	R	7	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	industrieel
grijs/adj/algemeen_dagblad_19990130_27/185/R5	gebruik/noun	obj1	6	29	31	gebruik	en->cnj:carbonado->mod:of->[cnj:#T,cnj:beide->mod:voor->obj1:gebruik]	noun	R5	en->cnj:carbonado->mod:of->[cnj:#T,cnj:beide->mod:voor->obj1:Cw]	True	R	6	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	gebruik
grijs/adj/algemeen_dagblad_19990130_27/185/R6	./punct	punct	7	31	32	.	en->cnj:carbonado->mod:of->[cnj:#T,cnj:beide->mod:voor->obj1:gebruik->punct:.]	punct	R6	en->cnj:carbonado->mod:of->[cnj:#T,cnj:beide->mod:voor->obj1:gebruik->punct:Cw]	True	R	7	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	.
grijs/adj/algemeen_dagblad_19990130_27/185/R7		</sentence>	8	</sentence>	</sentence>	</sentence>		</sentence>	R7		False	R		grijs	grijs/adj/algemeen_dagblad_19990130_27/185	</sentence>
grijs/adj/algemeen_dagblad_19990130_27/185/R8		<sentence>	9	<sentence>	<sentence>	<sentence>		<sentence>	R8		False	R		grijs	grijs/adj/algemeen_dagblad_19990130_27/185	<sentence>
grijs/adj/algemeen_dagblad_19990130_27/185/R9	diamant/noun	su	10	2	1	diamant		noun	R9		False	R		grijs	grijs/adj/algemeen_dagblad_19990130_27/185	Diamanten
grijs/adj/algemeen_dagblad_19990130_27/185/target	grijs/adj	cnj	0	24	25	grijs	#T	adj	target	#T	True	target	0	grijs	grijs/adj/algemeen_dagblad_19990130_27/185	grijze
grijs/adj/algemeen_dagblad_19990415_198/426/L0	dik/adj	mod	1	7	5	dik	wolk->[mod:#T,mod:dik]	adj	L0	wolk->[mod:#T,mod:Cw]	True	L	2	grijs	grijs/adj/algemeen_dagblad_19990415_198/426	dikke
grijs/adj/algemeen_dagblad_19990415_198/426/L1	een/det	det	2	7	4	een	wolk->[mod:#T,det:een]	det	L1	wolk->[mod:#T,det:Cw]	True	L	2	grijs	grijs/adj/algemeen_dagblad_19990415_198/426	een
grijs/adj/algemeen_dagblad_19990415_198/426/L10	geel/adj	cnj	11	19	18	geel		adj	L10		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	geel
grijs/adj/algemeen_dagblad_19990415_198/426/L11	:/punct	punct	12	16	17	:		punct	L11		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	:
grijs/adj/algemeen_dagblad_19990415_198/426/L12	zie_uit/verb	body	13	15	16	zie_uit		verb	L12		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	zien
grijs/adj/algemeen_dagblad_19990415_198/426/L13	te/comp	vc	14	4	15	te		comp	L13		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	te
grijs/adj/algemeen_dagblad_19990415_198/426/L14	uit/part	svp	15	16	14	uit		part	L14		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	uit
grijs/adj/algemeen_dagblad_19990415_198/426/L15	overzichtelijk/adj	predc	16	16	13	overzichtelijk		adj	L15		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	overzichtelijk
grijs/adj/algemeen_dagblad_19990415_198/426/L2	hang/verb	nucl	3	1	3	hang	hang->su:wolk->mod:#T	verb	L2	Cw->su:wolk->mod:#T	True	L	2	grijs	grijs/adj/algemeen_dagblad_19990415_198/426	hangt
grijs/adj/algemeen_dagblad_19990415_198/426/L3	daar/noun	obj1	4	8	2	daar	hang->su:wolk->[mod:#T,ld:omheen->obj1:daar]	noun	L3	hang->su:wolk->[mod:#T,ld:omheen->obj1:Cw]	True	L	4	grijs	grijs/adj/algemeen_dagblad_19990415_198/426	daar
grijs/adj/algemeen_dagblad_19990415_198/426/L4	maar/comp	ROOT	5	0	1	maar	maar->nucl:hang->su:wolk->mod:#T	comp	L4	Cw->nucl:hang->su:wolk->mod:#T	True	L	3	grijs	grijs/adj/algemeen_dagblad_19990415_198/426	Maar
grijs/adj/algemeen_dagblad_19990415_198/426/L5		<sentence>	6	<sentence>	<sentence>	<sentence>		<sentence>	L5		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	<sentence>
grijs/adj/algemeen_dagblad_19990415_198/426/L6		</sentence>	7	</sentence>	</sentence>	</sentence>		</sentence>	L6		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	</sentence>
grijs/adj/algemeen_dagblad_19990415_198/426/L7	./punct	punct	8	20	21	.		punct	L7		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	.
grijs/adj/algemeen_dagblad_19990415_198/426/L8	oranje/adj	cnj	9	19	20	oranje		adj	L8		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	oranje
grijs/adj/algemeen_dagblad_19990415_198/426/L9	en/vg	dp	10	4	19	en		vg	L9		False	L		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	en
grijs/adj/algemeen_dagblad_19990415_198/426/R0	wolk/noun	su	1	3	7	wolk	wolk->mod:#T	noun	R0	Cw->mod:#T	True	R	1	grijs	grijs/adj/algemeen_dagblad_19990415_198/426	wolk
grijs/adj/algemeen_dagblad_19990415_198/426/R1	omheen/prep	ld	2	3	8	omheen	hang->su:wolk->[mod:#T,ld:omheen]	prep	R1	hang->su:wolk->[mod:#T,ld:Cw]	True	R	3	grijs	grijs/adj/algemeen_dagblad_19990415_198/426	omheen
grijs/adj/algemeen_dagblad_19990415_198/426/R10	een/det	det	11	7	6	een		det	R10		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	een
grijs/adj/algemeen_dagblad_19990415_198/426/R11	plaat_DIM/noun	body	12	5	7	plaat_DIM		noun	R11		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	plaatje
grijs/adj/algemeen_dagblad_19990415_198/426/R12	,/punct	punct	13	7	8	,		punct	R12		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	,
grijs/adj/algemeen_dagblad_19990415_198/426/R13	ook/adv	mod	14	19	9	ook		adv	R13		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	ook
grijs/adj/algemeen_dagblad_19990415_198/426/R14	een/det	det	15	14	10	een		det	R14		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	een
grijs/adj/algemeen_dagblad_19990415_198/426/R2	./punct	punct	3	8	9	.	hang->su:wolk->[mod:#T,ld:omheen->punct:.]	punct	R2	hang->su:wolk->[mod:#T,ld:omheen->punct:Cw]	True	R	4	grijs	grijs/adj/algemeen_dagblad_19990415_198/426	.
grijs/adj/algemeen_dagblad_19990415_198/426/R3		</sentence>	4	</sentence>	</sentence>	</sentence>		</sentence>	R3		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	</sentence>
grijs/adj/algemeen_dagblad_19990415_198/426/R4		<sentence>	5	<sentence>	<sentence>	<sentence>		<sentence>	R4		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	<sentence>
grijs/adj/algemeen_dagblad_19990415_198/426/R5	brom_fietser/noun	cnj	6	2	1	brom_fietser		noun	R5		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	Bromfietsers
grijs/adj/algemeen_dagblad_19990415_198/426/R6	en/vg	su	7	4	2	en		vg	R6		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	en
grijs/adj/algemeen_dagblad_19990415_198/426/R7	scooter/noun	cnj	8	2	3	scooter		noun	R7		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	scooters
grijs/adj/algemeen_dagblad_19990415_198/426/R8	moet/verb	ROOT	9	0	4	moet		verb	R8		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	moeten
grijs/adj/algemeen_dagblad_19990415_198/426/R9	behalve/comp	mod	10	19	5	behalve		comp	R9		False	R		grijs	grijs/adj/algemeen_dagblad_19990415_198/426	behalve
grijs/adj/algemeen_dagblad_19990415_198/426/target	grijs/adj	mod	0	7	6	grijs	#T	adj	target	#T	True	target	0	grijs	grijs/adj/algemeen_dagblad_19990415_198/426	grijze
grijs/adj/algemeen_dagblad_19990421_35/394/L0	een/det	det	1	12	10	een	wolf->[mod:#T,det:een]	det	L0	wolf->[mod:#T,det:Cw]	True	L	2	grijs	grijs/adj/algemeen_dagblad_19990421_35/394	een
grijs/adj/algemeen_dagblad_19990421_35/394/L1	,/punct	punct	2	8	9	,	Bozkurt->app:wolf->[mod:#T,punct:,]	punct	L1	Bozkurt->app:wolf->[mod:#T,punct:Cw]	True	L	3	grijs	grijs/adj/algemeen_dagblad_19990421_35/394	,
grijs/adj/algemeen_dagblad_19990421_35/394/L10		<sentence>	11	<sentence>	<sentence>	<sentence>		<sentence>	L10		False	L		grijs	grijs/adj/algemeen_dagblad_19990421_35/394	<sentence>
grijs/adj/algemeen_dagblad_19990421_35/394/L11		</sentence>	12	</sentence>	</sentence>	</sentence>		</sentence>	L11		False	L		grijs	grijs/adj/algemeen_dagblad_19990421_35/394	</sentence>
grijs/adj/algemeen_dagblad_19990421_35/394/L12	./punct	punct	13	14	15	.		punct	L12		False	L		grijs	grijs/adj/algemeen_dagblad_19990421_35/394	.
