cw_id	cw	deprel	distance	head	id	lemma	path	pos	position	rep_path	same_sentence	side	steps	target_lemma	token_id	word
huldig/verb/algemeen_dagblad_19990424_154/64/R14	./punct	punct	15	11	12	.		punct	R14		False	R		huldigen	huldig/verb/algemeen_dagblad_19990424_154/64	.
huldig/verb/algemeen_dagblad_19990424_154/64/R2		<sentence>	3	<sentence>	<sentence>	<sentence>		<sentence>	R2		False	R		huldigen	huldig/verb/algemeen_dagblad_19990424_154/64	<sentence>
huldig/verb/algemeen_dagblad_19990424_154/64/R3	morgen/adv	mod	4	2	1	morgen		adv	R3		False	R		huldigen	huldig/verb/algemeen_dagblad_19990424_154/64	Morgen
huldig/verb/algemeen_dagblad_19990424_154/64/R4	ben/verb	cnj	5	7	2	ben		verb	R4		False	R		huldigen	huldig/verb/algemeen_dagblad_19990424_154/64	is
huldig/verb/algemeen_dagblad_19990424_154/64/R5	hoogstwaarschijnlijk/adj	mod	6	2	3	hoogstwaarschijnlijk		adj	R5		False	R		huldigen	huldig/verb/algemeen_dagblad_19990424_154/64	hoogstwaarschijnlijk
huldig/verb/algemeen_dagblad_19990424_154/64/R6	de/det	det	7	6	4	de		det	R6		False	R		huldigen	huldig/verb/algemeen_dagblad_19990424_154/64	de
huldig/verb/algemeen_dagblad_19990424_154/64/R7	groot/adj	mod	8	6	5	groot		adj	R7		False	R		huldigen	huldig/verb/algemeen_dagblad_19990424_154/64	grote
huldig/verb/algemeen_dagblad_19990424_154/64/R8	dag/noun	su	9	2	6	dag		noun	R8		False	R		huldigen	huldig/verb/algemeen_dagblad_19990424_154/64	dag
huldig/verb/algemeen_dagblad_19990424_154/64/R9	en/vg	ROOT	10	0	7	en		vg	R9		False	R		huldigen	huldig/verb/algemeen_dagblad_19990424_154/64	en
huldig/verb/algemeen_dagblad_19990424_154/64/target	huldig/verb	vc	0	26	27	huldig	#T	verb	target	#T	True	target	0	huldigen	huldig/verb/algemeen_dagblad_19990424_154/64	huldigen
huldig/verb/algemeen_dagblad_19990723_91/241/L0	Oversteegen/name	mwp	1	36	37	Oversteegen	#T->su:J.J.->mwp:Oversteegen	name	L0	#T->su:J.J.->mwp:Cw	True	L	2	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	Oversteegen
huldig/verb/algemeen_dagblad_19990723_91/241/L1	J.J./name	su	2	38	36	J.J.	#T->su:J.J.	name	L1	#T->su:Cw	True	L	1	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	J.J.
huldig/verb/algemeen_dagblad_19990723_91/241/L10	iemand/noun	obj1	11	30	27	iemand	iemand->mod:die->body:weet->vc:opvatting->body:#T	noun	L10	Cw->mod:die->body:weet->vc:opvatting->body:#T	True	L	4	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	iemand
huldig/verb/algemeen_dagblad_19990723_91/241/L11	ben/verb	body	12	7	26	ben	ben->predc:in->vc:te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->body:#T	verb	L11	Cw->predc:in->vc:te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->body:#T	True	L	8	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	is
huldig/verb/algemeen_dagblad_19990723_91/241/L12	staat/adj	mwp	13	24	25	staat	in->vc:te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->[body:#T,mwp:staat]	adj	L12	in->vc:te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->[body:#T,mwp:Cw]	True	L	8	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	staat
huldig/verb/algemeen_dagblad_19990723_91/241/L13	in/adj	predc	14	26	24	in	in->vc:te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->body:#T	adj	L13	Cw->vc:te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->body:#T	True	L	7	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	in
huldig/verb/algemeen_dagblad_19990723_91/241/L14	leven/noun	obj1	15	20	23	leven	ben->predc:in->vc:te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->[body:#T,su:kunst_redactie->mod:van->obj1:figuur->mod:uit->obj1:leven->obj1:NRC->mod:bij->obj1:overlijden->mod:van->obj1:figuur->mod:uit->obj1:leven]	noun	L14	ben->predc:in->vc:te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->[body:#T,su:kunst_redactie->mod:van->obj1:figuur->mod:uit->obj1:Cw->obj1:NRC->mod:bij->obj1:overlijden->mod:van->obj1:figuur->mod:uit->obj1:Cw]	True	L	17	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	leven
huldig/verb/algemeen_dagblad_19990723_91/241/L15	cultureel/adj	mod	16	23	22	cultureel	ben->predc:in->vc:te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->[body:#T,su:kunst_redactie->mod:van->obj1:figuur->mod:uit->obj1:leven->mod:cultureel->obj1:NRC->mod:bij->obj1:overlijden->mod:van->obj1:figuur->mod:uit->obj1:leven->mod:cultureel]	adj	L15	ben->predc:in->vc:te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->[body:#T,su:kunst_redactie->mod:van->obj1:figuur->mod:uit->obj1:leven->mod:Cw->obj1:NRC->mod:bij->obj1:overlijden->mod:van->obj1:figuur->mod:uit->obj1:leven->mod:Cw]	True	L	18	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	culturele
huldig/verb/algemeen_dagblad_19990723_91/241/L2	opvatting/noun	vc	3	33	35	opvatting	opvatting->body:#T	noun	L2	Cw->body:#T	True	L	1	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	opvattingen
huldig/verb/algemeen_dagblad_19990723_91/241/L3	welk/det	det	4	35	34	welk	opvatting->[body:#T,det:welk]	det	L3	opvatting->[body:#T,det:Cw]	True	L	2	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	welke
huldig/verb/algemeen_dagblad_19990723_91/241/L4	weet/verb	body	5	31	33	weet	weet->vc:opvatting->body:#T	verb	L4	Cw->vc:opvatting->body:#T	True	L	2	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	weet
huldig/verb/algemeen_dagblad_19990723_91/241/L5	ongeveer/adv	mod	6	33	32	ongeveer	weet->vc:opvatting->[body:#T,mod:ongeveer]	adv	L5	weet->vc:opvatting->[body:#T,mod:Cw]	True	L	3	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	ongeveer
huldig/verb/algemeen_dagblad_19990723_91/241/L6	die/pron	mod	7	27	31	die	die->body:weet->vc:opvatting->body:#T	pron	L6	Cw->body:weet->vc:opvatting->body:#T	True	L	3	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	die
huldig/verb/algemeen_dagblad_19990723_91/241/L7	huur_in/verb	body	8	29	30	huur_in	huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->body:#T	verb	L7	Cw->obj1:iemand->mod:die->body:weet->vc:opvatting->body:#T	True	L	5	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	huren
huldig/verb/algemeen_dagblad_19990723_91/241/L8	te/comp	vc	9	24	29	te	te->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->body:#T	comp	L8	Cw->body:huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->body:#T	True	L	6	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	te
huldig/verb/algemeen_dagblad_19990723_91/241/L9	in/part	svp	10	30	28	in	huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->[body:#T,svp:in]	part	L9	huur_in->obj1:iemand->mod:die->body:weet->vc:opvatting->[body:#T,svp:Cw]	True	L	6	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	in
huldig/verb/algemeen_dagblad_19990723_91/241/R0	./punct	punct	1	38	39	.	#T->punct:.	punct	R0	#T->punct:Cw	True	R	1	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	.
huldig/verb/algemeen_dagblad_19990723_91/241/R1		</sentence>	2	</sentence>	</sentence>	</sentence>		</sentence>	R1		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	</sentence>
huldig/verb/algemeen_dagblad_19990723_91/241/R10	in/prep	mod	11	14	8	in		prep	R10		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	in
huldig/verb/algemeen_dagblad_19990723_91/241/R11	zo'n/det	det	12	10	9	zo'n		det	R11		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	zo'n
huldig/verb/algemeen_dagblad_19990723_91/241/R12	necrologie/noun	obj1	13	8	10	necrologie		noun	R12		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	necrologie
huldig/verb/algemeen_dagblad_19990723_91/241/R13	klink_klaar/adj	mod	14	12	11	klink_klaar		adj	R13		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	klinkklare
huldig/verb/algemeen_dagblad_19990723_91/241/R14	nonsens/noun	obj1	15	14	12	nonsens		noun	R14		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	nonsens
huldig/verb/algemeen_dagblad_19990723_91/241/R2		<sentence>	3	<sentence>	<sentence>	<sentence>		<sentence>	R2		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	<sentence>
huldig/verb/algemeen_dagblad_19990723_91/241/R3	althans/adv	ROOT	4	0	1	althans		adv	R3		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	Althans
huldig/verb/algemeen_dagblad_19990723_91/241/R4	,/punct	punct	5	1	2	,		punct	R4		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	,
huldig/verb/algemeen_dagblad_19990723_91/241/R5	je/pron	su	6	4	3	je		pron	R5		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	je
huldig/verb/algemeen_dagblad_19990723_91/241/R6	verwacht/verb	dp	7	1	4	verwacht		verb	R6		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	verwacht
huldig/verb/algemeen_dagblad_19990723_91/241/R7	niet/adv	mod	8	4	5	niet		adv	R7		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	niet
huldig/verb/algemeen_dagblad_19990723_91/241/R8	dat/comp	vc	9	4	6	dat		comp	R8		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	dat
huldig/verb/algemeen_dagblad_19990723_91/241/R9	ze/pron	su	10	13	7	ze		pron	R9		False	R		huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	ze
huldig/verb/algemeen_dagblad_19990723_91/241/target	huldig/verb	body	0	35	38	huldig	#T	verb	target	#T	True	target	0	huldigen	huldig/verb/algemeen_dagblad_19990723_91/241	huldigde
huldig/verb/algemeen_dagblad_19990907_139/44/L0	te/comp	body	1	14	16	te	te->body:#T	comp	L0	Cw->body:#T	True	L	1	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	te
huldig/verb/algemeen_dagblad_19990907_139/44/L1	haar/pron	obj1	2	17	15	haar	#T->obj1:haar	pron	L1	#T->obj1:Cw	True	L	1	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	haar
huldig/verb/algemeen_dagblad_19990907_139/44/L10	in/prep	mod	11	5	6	in	ben->mod:om->body:te->[body:#T,mod:in]	prep	L10	ben->mod:om->body:te->[body:#T,mod:Cw]	True	L	4	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	in
huldig/verb/algemeen_dagblad_19990907_139/44/L11	ben/verb	ROOT	12	0	5	ben	ben->mod:om->body:te->body:#T	verb	L11	Cw->mod:om->body:te->body:#T	True	L	3	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	waren
huldig/verb/algemeen_dagblad_19990907_139/44/L12	mens/noun	mod	13	3	4	mens	ben->mod:om->body:te->[body:#T,predc:miljoen->mod:mens]	noun	L12	ben->mod:om->body:te->[body:#T,predc:miljoen->mod:Cw]	True	L	5	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	mensen
huldig/verb/algemeen_dagblad_19990907_139/44/L13	miljoen/noun	predc	14	5	3	miljoen	ben->mod:om->body:te->[body:#T,predc:miljoen]	noun	L13	ben->mod:om->body:te->[body:#T,predc:Cw]	True	L	4	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	miljoen
huldig/verb/algemeen_dagblad_19990907_139/44/L14	een/det	det	15	3	2	een	ben->mod:om->body:te->[body:#T,predc:miljoen->det:een]	det	L14	ben->mod:om->body:te->[body:#T,predc:miljoen->det:Cw]	True	L	5	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	een
huldig/verb/algemeen_dagblad_19990907_139/44/L15	ruim/adv	mod	16	3	1	ruim	ben->mod:om->body:te->[body:#T,predc:miljoen->mod:ruim]	adv	L15	ben->mod:om->body:te->[body:#T,predc:miljoen->mod:Cw]	True	L	5	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	Ruim
huldig/verb/algemeen_dagblad_19990907_139/44/L2	om/comp	mod	3	5	14	om	om->body:te->body:#T	comp	L2	Cw->body:te->body:#T	True	L	2	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	om
huldig/verb/algemeen_dagblad_19990907_139/44/L3	samengestroomd/name	mwp	4	12	13	samengestroomd	ben->mod:om->body:te->[body:#T,su:Pjongjang->mwp:samengestroomd]	name	L3	ben->mod:om->body:te->[body:#T,su:Pjongjang->mwp:Cw]	True	L	5	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	samengestroomd
huldig/verb/algemeen_dagblad_19990907_139/44/L4	Pjongjang/name	su	5	5	12	Pjongjang	ben->mod:om->body:te->[body:#T,su:Pjongjang]	name	L4	ben->mod:om->body:te->[body:#T,su:Cw]	True	L	4	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	Pjongjang
huldig/verb/algemeen_dagblad_19990907_139/44/L5	hoofdstad/noun	obj1	6	9	11	hoofdstad	ben->mod:om->body:te->[body:#T,mod:in->obj1:straat->mod:van->obj1:hoofdstad]	noun	L5	ben->mod:om->body:te->[body:#T,mod:in->obj1:straat->mod:van->obj1:Cw]	True	L	7	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	hoofdstad
huldig/verb/algemeen_dagblad_19990907_139/44/L6	de/det	det	7	11	10	de	ben->mod:om->body:te->[body:#T,mod:in->obj1:straat->mod:van->obj1:hoofdstad->det:de]	det	L6	ben->mod:om->body:te->[body:#T,mod:in->obj1:straat->mod:van->obj1:hoofdstad->det:Cw]	True	L	8	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	de
huldig/verb/algemeen_dagblad_19990907_139/44/L7	van/prep	mod	8	8	9	van	ben->mod:om->body:te->[body:#T,mod:in->obj1:straat->mod:van]	prep	L7	ben->mod:om->body:te->[body:#T,mod:in->obj1:straat->mod:Cw]	True	L	6	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	van
huldig/verb/algemeen_dagblad_19990907_139/44/L8	straat/noun	obj1	9	6	8	straat	ben->mod:om->body:te->[body:#T,mod:in->obj1:straat]	noun	L8	ben->mod:om->body:te->[body:#T,mod:in->obj1:Cw]	True	L	5	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	straten
huldig/verb/algemeen_dagblad_19990907_139/44/L9	de/det	det	10	8	7	de	ben->mod:om->body:te->[body:#T,mod:in->obj1:straat->det:de]	det	L9	ben->mod:om->body:te->[body:#T,mod:in->obj1:straat->det:Cw]	True	L	6	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	de
huldig/verb/algemeen_dagblad_19990907_139/44/R0	./punct	punct	1	17	18	.	#T->punct:.	punct	R0	#T->punct:Cw	True	R	1	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	.
huldig/verb/algemeen_dagblad_19990907_139/44/R1		</sentence>	2	</sentence>	</sentence>	</sentence>		</sentence>	R1		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	</sentence>
huldig/verb/algemeen_dagblad_19990907_139/44/R10	de/name	mwp	11	6	8	de		name	R10		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	de
huldig/verb/algemeen_dagblad_19990907_139/44/R11	natie/name	mwp	12	6	9	natie		name	R11		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	natie
huldig/verb/algemeen_dagblad_19990907_139/44/R12	'/punct	punct	13	9	10	'		punct	R12		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	'
huldig/verb/algemeen_dagblad_19990907_139/44/R13	./punct	punct	14	9	11	.		punct	R13		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	.
huldig/verb/algemeen_dagblad_19990907_139/44/R14		</sentence>	15	</sentence>	</sentence>	</sentence>		</sentence>	R14		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	</sentence>
huldig/verb/algemeen_dagblad_19990907_139/44/R2		<sentence>	3	<sentence>	<sentence>	<sentence>		<sentence>	R2		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	<sentence>
huldig/verb/algemeen_dagblad_19990907_139/44/R3	Jong/name	su	4	2	1	Jong		name	R3		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	Jong
huldig/verb/algemeen_dagblad_19990907_139/44/R4	krijg/verb	ROOT	5	0	2	krijg		verb	R4		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	kreeg
huldig/verb/algemeen_dagblad_19990907_139/44/R5	de/det	det	6	4	3	de		det	R5		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	de
huldig/verb/algemeen_dagblad_19990907_139/44/R6	ere_titel/noun	obj1	7	2	4	ere_titel		noun	R6		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	eretitel
huldig/verb/algemeen_dagblad_19990907_139/44/R7	`/punct	punct	8	4	5	`		punct	R7		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	`
huldig/verb/algemeen_dagblad_19990907_139/44/R8	heldin/name	app	9	4	6	heldin		name	R8		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	heldin
huldig/verb/algemeen_dagblad_19990907_139/44/R9	van/name	mwp	10	6	7	van		name	R9		False	R		huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	van
huldig/verb/algemeen_dagblad_19990907_139/44/target	huldig/verb	body	0	16	17	huldig	#T	verb	target	#T	True	target	0	huldigen	huldig/verb/algemeen_dagblad_19990907_139/44	huldigen
huldig/verb/algemeen_dagblad_19991028_58/310/L0	word/verb	body	1	5	9	word	word->vc:#T	verb	L0	Cw->vc:#T	True	L	1	huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	wordt
huldig/verb/algemeen_dagblad_19991028_58/310/L1	Gehrig/noun	obj1	2	10	8	Gehrig	#T->obj1:Gehrig	noun	L1	#T->obj1:Cw	True	L	1	huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	Gehrig
huldig/verb/algemeen_dagblad_19991028_58/310/L10		</sentence>	11	</sentence>	</sentence>	</sentence>		</sentence>	L10		False	L		huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	</sentence>
huldig/verb/algemeen_dagblad_19991028_58/310/L11	./punct	punct	12	16	17	.		punct	L11		False	L		huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	.
huldig/verb/algemeen_dagblad_19991028_58/310/L12	sloop/verb	vc	13	15	16	sloop		verb	L12		False	L		huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	slopen
huldig/verb/algemeen_dagblad_19991028_58/310/L13	zal/verb	body	14	12	15	zal		verb	L13		False	L		huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	zou
huldig/verb/algemeen_dagblad_19991028_58/310/L14	snel/adj	mod	15	16	14	snel		adj	L14		False	L		huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	snel
huldig/verb/algemeen_dagblad_19991028_58/310/L15	hem/pron	obj1	16	16	13	hem		pron	L15		False	L		huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	hem
huldig/verb/algemeen_dagblad_19991028_58/310/L2	bewogen/adj	mod	3	8	7	bewogen	#T->obj1:Gehrig->mod:bewogen	adj	L2	#T->obj1:Gehrig->mod:Cw	True	L	2	huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	bewogen
huldig/verb/algemeen_dagblad_19991028_58/310/L3	de/det	det	4	8	6	de	#T->obj1:Gehrig->det:de	det	L3	#T->obj1:Gehrig->det:Cw	True	L	2	huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	de
huldig/verb/algemeen_dagblad_19991028_58/310/L4	waarop/pp	mod	5	4	5	waarop	waarop->body:word->vc:#T	pp	L4	Cw->body:word->vc:#T	True	L	2	huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	waarop
huldig/verb/algemeen_dagblad_19991028_58/310/L5	foto/noun	su	6	2	4	foto	foto->mod:waarop->body:word->vc:#T	noun	L5	Cw->mod:waarop->body:word->vc:#T	True	L	3	huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	foto
huldig/verb/algemeen_dagblad_19991028_58/310/L6	de/det	det	7	4	3	de	foto->mod:waarop->body:word->[vc:#T,det:de]	det	L6	foto->mod:waarop->body:word->[vc:#T,det:Cw]	True	L	4	huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	de
huldig/verb/algemeen_dagblad_19991028_58/310/L7	ben/verb	ROOT	8	0	2	ben	ben->su:foto->mod:waarop->body:word->vc:#T	verb	L7	Cw->su:foto->mod:waarop->body:word->vc:#T	True	L	4	huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	is
huldig/verb/algemeen_dagblad_19991028_58/310/L8	indrukwekkend/adj	predc	9	2	1	indrukwekkend	ben->su:foto->mod:waarop->body:word->[vc:#T,predc:indrukwekkend]	adj	L8	ben->su:foto->mod:waarop->body:word->[vc:#T,predc:Cw]	True	L	5	huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	Indrukwekkend
huldig/verb/algemeen_dagblad_19991028_58/310/L9		<sentence>	10	<sentence>	<sentence>	<sentence>		<sentence>	L9		False	L		huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	<sentence>
huldig/verb/algemeen_dagblad_19991028_58/310/R0	in/prep	mod	1	10	11	in	#T->mod:in	prep	R0	#T->mod:Cw	True	R	1	huldigen	huldig/verb/algemeen_dagblad_19991028_58/310	in
