cw_id	cw	deprel	distance	head	id	lemma	path	pos	position	rep_path	same_sentence	side	steps	target_lemma	token_id	word
hard/verb/algemeen_dagblad_19990206_150/1090/L15	deze/det	det	16	11	10	deze	terwijl->dp:werp->mod:waar->body:en->cnj:ben->vc:te->[body:#T,body:dien->obj1:Maginot_geloof->mod:in->obj1:mol_hoop->det:deze]	det	L15	terwijl->dp:werp->mod:waar->body:en->cnj:ben->vc:te->[body:#T,body:dien->obj1:Maginot_geloof->mod:in->obj1:mol_hoop->det:Cw]	True	L	11	harden	hard/verb/algemeen_dagblad_19990206_150/1090	deze
hard/verb/algemeen_dagblad_19990206_150/1090/L2	soms/adv	mod	3	26	23	soms	#T->mod:soms	adv	L2	#T->mod:Cw	True	L	1	harden	hard/verb/algemeen_dagblad_19990206_150/1090	soms
hard/verb/algemeen_dagblad_19990206_150/1090/L3	stank/noun	obj1	4	26	22	stank	#T->obj1:stank	noun	L3	#T->obj1:Cw	True	L	1	harden	hard/verb/algemeen_dagblad_19990206_150/1090	stank
hard/verb/algemeen_dagblad_19990206_150/1090/L4	de/det	det	5	22	21	de	#T->obj1:stank->det:de	det	L4	#T->obj1:stank->det:Cw	True	L	2	harden	hard/verb/algemeen_dagblad_19990206_150/1090	de
hard/verb/algemeen_dagblad_19990206_150/1090/L5	waar/adv	mod	6	42	20	waar	waar->body:en->cnj:ben->vc:te->body:#T	adv	L5	Cw->body:en->cnj:ben->vc:te->body:#T	True	L	4	harden	hard/verb/algemeen_dagblad_19990206_150/1090	waar
hard/verb/algemeen_dagblad_19990206_150/1090/L6	-/punct	punct	7	18	19	-	terwijl->dp:werp->mod:waar->body:en->cnj:ben->vc:te->[body:#T,body:dien->obj1:Maginot_geloof->mod:in->obj1:mol_hoop->mod:zoals->body:noem->punct:-]	punct	L6	terwijl->dp:werp->mod:waar->body:en->cnj:ben->vc:te->[body:#T,body:dien->obj1:Maginot_geloof->mod:in->obj1:mol_hoop->mod:zoals->body:noem->punct:Cw]	True	L	13	harden	hard/verb/algemeen_dagblad_19990206_150/1090	-
hard/verb/algemeen_dagblad_19990206_150/1090/L7	noem/verb	body	8	14	18	noem	terwijl->dp:werp->mod:waar->body:en->cnj:ben->vc:te->[body:#T,body:dien->obj1:Maginot_geloof->mod:in->obj1:mol_hoop->mod:zoals->body:noem]	verb	L7	terwijl->dp:werp->mod:waar->body:en->cnj:ben->vc:te->[body:#T,body:dien->obj1:Maginot_geloof->mod:in->obj1:mol_hoop->mod:zoals->body:Cw]	True	L	12	harden	hard/verb/algemeen_dagblad_19990206_150/1090	noemden
hard/verb/algemeen_dagblad_19990206_150/1090/L8	fort/noun	obj1	9	18	17	fort	terwijl->dp:werp->mod:waar->body:en->cnj:ben->vc:te->[body:#T,body:dien->obj1:Maginot_geloof->mod:in->obj1:mol_hoop->mod:zoals->body:noem->obj1:fort]	noun	L8	terwijl->dp:werp->mod:waar->body:en->cnj:ben->vc:te->[body:#T,body:dien->obj1:Maginot_geloof->mod:in->obj1:mol_hoop->mod:zoals->body:noem->obj1:Cw]	True	L	13	harden	hard/verb/algemeen_dagblad_19990206_150/1090	fort
hard/verb/algemeen_dagblad_19990206_150/1090/L9	het/det	det	10	17	16	het	terwijl->dp:werp->mod:waar->body:en->cnj:ben->vc:te->[body:#T,body:dien->obj1:Maginot_geloof->mod:in->obj1:mol_hoop->mod:zoals->body:noem->obj1:fort->det:het]	det	L9	terwijl->dp:werp->mod:waar->body:en->cnj:ben->vc:te->[body:#T,body:dien->obj1:Maginot_geloof->mod:in->obj1:mol_hoop->mod:zoals->body:noem->obj1:fort->det:Cw]	True	L	14	harden	hard/verb/algemeen_dagblad_19990206_150/1090	het
hard/verb/algemeen_dagblad_19990206_150/1090/R0	ben/verb	cnj	1	28	27	ben	ben->vc:te->body:#T	verb	R0	Cw->vc:te->body:#T	True	R	2	harden	hard/verb/algemeen_dagblad_19990206_150/1090	was
hard/verb/algemeen_dagblad_19990206_150/1090/R1	en/vg	body	2	20	28	en	en->cnj:ben->vc:te->body:#T	vg	R1	Cw->cnj:ben->vc:te->body:#T	True	R	3	harden	hard/verb/algemeen_dagblad_19990206_150/1090	en
hard/verb/algemeen_dagblad_19990206_150/1090/R10	'/punct	punct	11	36	37	'	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->mod:genaamd->obj1:betonitis->punct:']	punct	R10	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->mod:genaamd->obj1:betonitis->punct:Cw]	True	R	7	harden	hard/verb/algemeen_dagblad_19990206_150/1090	'
hard/verb/algemeen_dagblad_19990206_150/1090/R11	de/det	det	12	39	38	de	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->obj1:kop->det:de]	det	R11	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->obj1:kop->det:Cw]	True	R	6	harden	hard/verb/algemeen_dagblad_19990206_150/1090	de
hard/verb/algemeen_dagblad_19990206_150/1090/R12	kop/noun	obj1	13	40	39	kop	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->obj1:kop]	noun	R12	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->obj1:Cw]	True	R	5	harden	hard/verb/algemeen_dagblad_19990206_150/1090	kop
hard/verb/algemeen_dagblad_19990206_150/1090/R13	steek_op/verb	cnj	14	28	40	steek_op	en->cnj:ben->vc:te->[body:#T,cnj:steek_op]	verb	R13	en->cnj:ben->vc:te->[body:#T,cnj:Cw]	True	R	4	harden	hard/verb/algemeen_dagblad_19990206_150/1090	opstak
hard/verb/algemeen_dagblad_19990206_150/1090/R14	,/punct	punct	15	40	41	,	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->punct:,]	punct	R14	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->punct:Cw]	True	R	5	harden	hard/verb/algemeen_dagblad_19990206_150/1090	,
hard/verb/algemeen_dagblad_19990206_150/1090/R2	een/det	det	3	31	29	een	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->su:vorm->det:een]	det	R2	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->su:vorm->det:Cw]	True	R	6	harden	hard/verb/algemeen_dagblad_19990206_150/1090	een
hard/verb/algemeen_dagblad_19990206_150/1090/R3	eigenaardig/adj	mod	4	31	30	eigenaardig	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->su:vorm->mod:eigenaardig]	adj	R3	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->su:vorm->mod:Cw]	True	R	6	harden	hard/verb/algemeen_dagblad_19990206_150/1090	eigenaardige
hard/verb/algemeen_dagblad_19990206_150/1090/R4	vorm/noun	su	5	40	31	vorm	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->su:vorm]	noun	R4	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->su:Cw]	True	R	5	harden	hard/verb/algemeen_dagblad_19990206_150/1090	vorm
hard/verb/algemeen_dagblad_19990206_150/1090/R5	van/prep	mod	6	31	32	van	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->su:vorm->mod:van]	prep	R5	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->su:vorm->mod:Cw]	True	R	6	harden	hard/verb/algemeen_dagblad_19990206_150/1090	van
hard/verb/algemeen_dagblad_19990206_150/1090/R6	depressie/noun	obj1	7	32	33	depressie	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->su:vorm->mod:van->obj1:depressie]	noun	R6	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->su:vorm->mod:van->obj1:Cw]	True	R	7	harden	hard/verb/algemeen_dagblad_19990206_150/1090	depressie
hard/verb/algemeen_dagblad_19990206_150/1090/R7	genaamd/prep	mod	8	40	34	genaamd	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->mod:genaamd]	prep	R7	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->mod:Cw]	True	R	5	harden	hard/verb/algemeen_dagblad_19990206_150/1090	genaamd
hard/verb/algemeen_dagblad_19990206_150/1090/R8	`/punct	punct	9	34	35	`	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->mod:genaamd->punct:`]	punct	R8	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->mod:genaamd->punct:Cw]	True	R	6	harden	hard/verb/algemeen_dagblad_19990206_150/1090	`
hard/verb/algemeen_dagblad_19990206_150/1090/R9	betonitis/name	obj1	10	34	36	betonitis	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->mod:genaamd->obj1:betonitis]	name	R9	en->cnj:ben->vc:te->[body:#T,cnj:steek_op->mod:genaamd->obj1:Cw]	True	R	6	harden	hard/verb/algemeen_dagblad_19990206_150/1090	betonitis
hard/verb/algemeen_dagblad_19990206_150/1090/target	hard/verb	body	0	25	26	hard	#T	verb	target	#T	True	target	0	harden	hard/verb/algemeen_dagblad_19990206_150/1090	harden
hard/verb/algemeen_dagblad_19990505_115/447/L0	niet/adv	mod	1	13	12	niet	#T->mod:niet	adv	L0	#T->mod:Cw	True	L	1	harden	hard/verb/algemeen_dagblad_19990505_115/447	niet
hard/verb/algemeen_dagblad_19990505_115/447/L1	ben/verb	dp	2	5	11	ben	ben->vc:#T	verb	L1	Cw->vc:#T	True	L	1	harden	hard/verb/algemeen_dagblad_19990505_115/447	is
hard/verb/algemeen_dagblad_19990505_115/447/L10	alleen/adv	mod	11	4	2	alleen	ben->dp:ben->[vc:#T,su:latrines->mod:alleen]	adv	L10	ben->dp:ben->[vc:#T,su:latrines->mod:Cw]	True	L	4	harden	hard/verb/algemeen_dagblad_19990505_115/447	Alleen
hard/verb/algemeen_dagblad_19990505_115/447/L11	"""/punct"	ROOT	12	0	1	""""	"->ROOT:ben->dp:ben->[vc:#T,ROOT:""]"	punct	L11	->ROOT:ben->dp:ben->[vc:#T,ROOT:Cw]	True	L	4	harden	hard/verb/algemeen_dagblad_19990505_115/447	""""
hard/verb/algemeen_dagblad_19990505_115/447/L12		<sentence>	13	<sentence>	<sentence>	<sentence>		<sentence>	L12		False	L		harden	hard/verb/algemeen_dagblad_19990505_115/447	<sentence>
hard/verb/algemeen_dagblad_19990505_115/447/L13		</sentence>	14	</sentence>	</sentence>	</sentence>		</sentence>	L13		False	L		harden	hard/verb/algemeen_dagblad_19990505_115/447	</sentence>
hard/verb/algemeen_dagblad_19990505_115/447/L14	"""/punct"	punct	15	17	19	""""		punct	L14		False	L		harden	hard/verb/algemeen_dagblad_19990505_115/447	""""
hard/verb/algemeen_dagblad_19990505_115/447/L15	./punct	punct	16	17	18	.		punct	L15		False	L		harden	hard/verb/algemeen_dagblad_19990505_115/447	.
hard/verb/algemeen_dagblad_19990505_115/447/L2	lucht/noun	su	3	11	10	lucht	ben->[vc:#T,su:lucht]	noun	L2	ben->[vc:#T,su:Cw]	True	L	2	harden	hard/verb/algemeen_dagblad_19990505_115/447	lucht
hard/verb/algemeen_dagblad_19990505_115/447/L3	de/det	det	4	10	9	de	ben->[vc:#T,su:lucht->det:de]	det	L3	ben->[vc:#T,su:lucht->det:Cw]	True	L	3	harden	hard/verb/algemeen_dagblad_19990505_115/447	de
hard/verb/algemeen_dagblad_19990505_115/447/L4	,/punct	punct	5	7	8	,	ben->dp:ben->[vc:#T,predc:vies->punct:,]	punct	L4	ben->dp:ben->[vc:#T,predc:vies->punct:Cw]	True	L	4	harden	hard/verb/algemeen_dagblad_19990505_115/447	,
hard/verb/algemeen_dagblad_19990505_115/447/L5	vies/adj	predc	6	5	7	vies	ben->dp:ben->[vc:#T,predc:vies]	adj	L5	ben->dp:ben->[vc:#T,predc:Cw]	True	L	3	harden	hard/verb/algemeen_dagblad_19990505_115/447	vies
hard/verb/algemeen_dagblad_19990505_115/447/L6	echt/adj	mod	7	7	6	echt	ben->dp:ben->[vc:#T,predc:vies->mod:echt]	adj	L6	ben->dp:ben->[vc:#T,predc:vies->mod:Cw]	True	L	4	harden	hard/verb/algemeen_dagblad_19990505_115/447	echt
hard/verb/algemeen_dagblad_19990505_115/447/L7	ben/verb	ROOT	8	0	5	ben	ben->dp:ben->vc:#T	verb	L7	Cw->dp:ben->vc:#T	True	L	2	harden	hard/verb/algemeen_dagblad_19990505_115/447	zijn
hard/verb/algemeen_dagblad_19990505_115/447/L8	latrines/noun	su	9	5	4	latrines	ben->dp:ben->[vc:#T,su:latrines]	noun	L8	ben->dp:ben->[vc:#T,su:Cw]	True	L	3	harden	hard/verb/algemeen_dagblad_19990505_115/447	latrines
hard/verb/algemeen_dagblad_19990505_115/447/L9	de/det	det	10	4	3	de	ben->dp:ben->[vc:#T,su:latrines->det:de]	det	L9	ben->dp:ben->[vc:#T,su:latrines->det:Cw]	True	L	4	harden	hard/verb/algemeen_dagblad_19990505_115/447	de
hard/verb/algemeen_dagblad_19990505_115/447/R0	./punct	punct	1	13	14	.	#T->punct:.	punct	R0	#T->punct:Cw	True	R	1	harden	hard/verb/algemeen_dagblad_19990505_115/447	.
hard/verb/algemeen_dagblad_19990505_115/447/R1		</sentence>	2	</sentence>	</sentence>	</sentence>		</sentence>	R1		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	</sentence>
hard/verb/algemeen_dagblad_19990505_115/447/R10	bovenop/prep	mod	11	7	8	bovenop		prep	R10		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	bovenop
hard/verb/algemeen_dagblad_19990505_115/447/R11	de/det	det	12	10	9	de		det	R11		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	de
hard/verb/algemeen_dagblad_19990505_115/447/R12	berg/noun	obj1	13	8	10	berg		noun	R12		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	berg
hard/verb/algemeen_dagblad_19990505_115/447/R13	"""/punct"	punct	14	10	11	""""		punct	R13		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	""""
hard/verb/algemeen_dagblad_19990505_115/447/R14	,/punct	punct	15	10	12	,		punct	R14		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	,
hard/verb/algemeen_dagblad_19990505_115/447/R2		<sentence>	3	<sentence>	<sentence>	<sentence>		<sentence>	R2		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	<sentence>
hard/verb/algemeen_dagblad_19990505_115/447/R3	en/comp	ROOT	4	0	1	en		comp	R3		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	En
hard/verb/algemeen_dagblad_19990505_115/447/R4	dat/det	su	5	3	2	dat		det	R4		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	dat
hard/verb/algemeen_dagblad_19990505_115/447/R5	geld/verb	nucl	6	1	3	geld		verb	R5		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	geldt
hard/verb/algemeen_dagblad_19990505_115/447/R6	vooral/adv	mod	7	3	4	vooral		adv	R6		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	vooral
hard/verb/algemeen_dagblad_19990505_115/447/R7	voor/prep	pc	8	3	5	voor		prep	R7		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	voor
hard/verb/algemeen_dagblad_19990505_115/447/R8	de/det	det	9	7	6	de		det	R8		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	de
hard/verb/algemeen_dagblad_19990505_115/447/R9	wc/noun	obj1	10	5	7	wc		noun	R9		False	R		harden	hard/verb/algemeen_dagblad_19990505_115/447	wc's
hard/verb/algemeen_dagblad_19990505_115/447/target	hard/verb	vc	0	11	13	hard	#T	verb	target	#T	True	target	0	harden	hard/verb/algemeen_dagblad_19990505_115/447	harden
hard/verb/algemeen_dagblad_19990515_155/888/L0	wel/adv	mod	1	11	10	wel	#T->mod:wel	adv	L0	#T->mod:Cw	True	L	1	harden	hard/verb/algemeen_dagblad_19990515_155/888	wel
hard/verb/algemeen_dagblad_19990515_155/888/L1	Amerika/name	obj1	2	8	9	Amerika	#T->mod:in->obj1:Amerika	name	L1	#T->mod:in->obj1:Cw	True	L	2	harden	hard/verb/algemeen_dagblad_19990515_155/888	Amerika
hard/verb/algemeen_dagblad_19990515_155/888/L10		<sentence>	11	<sentence>	<sentence>	<sentence>		<sentence>	L10		False	L		harden	hard/verb/algemeen_dagblad_19990515_155/888	<sentence>
hard/verb/algemeen_dagblad_19990515_155/888/L11		</sentence>	12	</sentence>	</sentence>	</sentence>		</sentence>	L11		False	L		harden	hard/verb/algemeen_dagblad_19990515_155/888	</sentence>
hard/verb/algemeen_dagblad_19990515_155/888/L12	./punct	punct	13	10	11	.		punct	L12		False	L		harden	hard/verb/algemeen_dagblad_19990515_155/888	.
hard/verb/algemeen_dagblad_19990515_155/888/L13	respecteer/verb	cnj	14	8	10	respecteer		verb	L13		False	L		harden	hard/verb/algemeen_dagblad_19990515_155/888	respecteer
hard/verb/algemeen_dagblad_19990515_155/888/L14	hen/pron	obj1	15	10	9	hen		pron	L14		False	L		harden	hard/verb/algemeen_dagblad_19990515_155/888	hen
hard/verb/algemeen_dagblad_19990515_155/888/L15	en/vg	body	16	4	8	en		vg	L15		False	L		harden	hard/verb/algemeen_dagblad_19990515_155/888	en
hard/verb/algemeen_dagblad_19990515_155/888/L2	in/prep	mod	3	11	8	in	#T->mod:in	prep	L2	#T->mod:Cw	True	L	1	harden	hard/verb/algemeen_dagblad_19990515_155/888	in
hard/verb/algemeen_dagblad_19990515_155/888/L3	ik/pron	su	4	12	7	ik	ben->[vc:#T,su:ik]	pron	L3	ben->[vc:#T,su:Cw]	True	L	2	harden	hard/verb/algemeen_dagblad_19990515_155/888	ik
hard/verb/algemeen_dagblad_19990515_155/888/L4	dat/comp	vc	5	5	6	dat	dat->body:ben->vc:#T	comp	L4	Cw->body:ben->vc:#T	True	L	2	harden	hard/verb/algemeen_dagblad_19990515_155/888	dat
hard/verb/algemeen_dagblad_19990515_155/888/L5	zeg/verb	vc	6	2	5	zeg	zeg->vc:dat->body:ben->vc:#T	verb	L5	Cw->vc:dat->body:ben->vc:#T	True	L	3	harden	hard/verb/algemeen_dagblad_19990515_155/888	zeggen
hard/verb/algemeen_dagblad_19990515_155/888/L6	wel/adv	mod	7	5	4	wel	zeg->vc:dat->body:ben->[vc:#T,mod:wel]	adv	L6	zeg->vc:dat->body:ben->[vc:#T,mod:Cw]	True	L	4	harden	hard/verb/algemeen_dagblad_19990515_155/888	wel
hard/verb/algemeen_dagblad_19990515_155/888/L7	ik/pron	su	8	5	3	ik	zeg->vc:dat->body:ben->[vc:#T,su:ik]	pron	L7	zeg->vc:dat->body:ben->[vc:#T,su:Cw]	True	L	4	harden	hard/verb/algemeen_dagblad_19990515_155/888	ik
hard/verb/algemeen_dagblad_19990515_155/888/L8	moet/verb	ROOT	9	0	2	moet	moet->vc:zeg->vc:dat->body:ben->vc:#T	verb	L8	Cw->vc:zeg->vc:dat->body:ben->vc:#T	True	L	4	harden	hard/verb/algemeen_dagblad_19990515_155/888	moet
