cw	pmi_4	raw_4	pmi_10	raw_10	freq
6.49/name			8.169621	1	7
6.51/name			8.729238	1	4
6.54/name			9.01692	1	3
6/noun	1.1493847	1.0	0.24550034	1	19732
6/num			-0.911032	1	62429
60/num	0.6122952	1.0	0.39674726	2	33710
63/num			1.0829555	1	8495
75/num	1.0492208	1.0	0.14151369	1	21780
7de/num			2.729216	1	1648
8/num			-0.7373058	1	52574
83ste/num	5.6951237	1.0	4.7922783	1	210
85/num			0.6844188	1	12632
88-jarige/adj	5.110679	1.0	4.2181034	1	378
:/punct	-0.41979977	23.0	-0.17159934	73	2182842
;/punct	-0.3667831	8.0	-0.31628475	21	715025
?/punct	-0.09432077	12.0	-0.12216964	29	826450
A.F./name			5.1843004	1	142
A.F.Th./name	4.968896	1.0	4.0645022	1	436
A/name			-0.38506398	1	37251
AFP/name			1.5969298	1	6045
AGHA/noun			10.115532	1	1
AWS/name			5.0711393	1	158
Aalst/name			0.66304374	2	26544
Aalter/name	2.127852	1.0	1.9280866	2	7504
Aarlen/name	3.7386305	1.0	2.8356614	1	1483
Aarschotsesteenweg/name			4.729891	1	226
Abade/name			8.349091	1	6
Achahboun/name			7.5505824	1	13
Afrika/name			0.18670319	1	20848
Afwaswater/name	11.033262	1.0	10.115532	1	1
Ahel/name	10.340116	1.0	9.422385	1	2
Aimé/name	3.5568962	2.0	2.6527429	2	3581
Albert/name			0.08956572	1	23148
Aldeburgh/name			6.7551565	1	29
Aldo/name	4.1864524	1.0	3.2793264	1	956
Alyson/name			5.975577	1	64
Amerika/name	0.3051637	1.0	-0.6048436	1	45923
Amerikaan/noun			-0.8016752	1	56013
Amerikaans/adj	-0.20562847	3.0	-0.59911245	5	231449
Ampersand/name	8.953821	1.0	8.036091	1	8
Amsterdam/name			-1.0546472	2	146502
Amsterdammer/noun	1.8812798	1.0	0.97672516	1	9563
Anderlecht/name			-0.3883308	1	37583
Andres/name			3.1721683	1	1058
André/name	0.9971416	1.0	0.78487617	2	23199
Anja/name			1.6895772	1	4696
Anna/name	2.7596388	2.0	2.257574	3	7914
Anne/name			0.86860895	1	10590
Anthuenis/name	2.5645506	1.0	1.6581737	1	4814
Antonia/name			3.2246685	1	1006
Antwerpen/name	-0.45380658	1.0	-0.6481579	2	98965
Antwerps/adj			-0.5405479	1	43848
Arles/name			4.383324	1	312
Armstrong/name			0.6257206	1	13580
Arthurs/name			4.435018	1	296
Asenray/name			8.323772	1	6
Atlantisch/adj			3.0247886	1	1216
Australisch/adj			0.6807009	1	12935
Australië/name	1.2660171	1.0	0.359188	1	17632
Axel/name			1.6992093	1	4654
Aziaat/noun	3.8639123	1.0	2.9514692	1	1304
B/name			-0.010490989	1	25527
BEVEREN/VRASENE/name			9.085913	1	3
BF/name			3.8876128	1	572
BOIC/name	3.7017112	1.0	2.7931535	1	1539
BOOSMario/name			10.115532	1	1
BTD_hal/noun			9.422385	1	2
Back/name	3.5858755	1.0	2.6762078	1	1732
Bacon/name			2.9818769	1	1267
Balegemse/adj			6.2717876	1	48
Band/name			1.682003	1	4666
Barbra/name			4.235418	1	367
Barracuda/name			7.22516	1	18
Barricadenplein/name			5.9883976	1	62
Bart/name	0.22576934	1.0	-0.67794347	1	50275
Basten/name			2.1229591	1	3020
Beiers/adj			2.8585644	1	1436
Beke/name			1.9260098	1	3710
Belang/name			2.7648873	1	1584
Belg.2/name	8.3252125	1.0	7.4074817	1	15
België/name	-0.6410492	1.0	-0.85453576	2	118651
Bempt/name			3.9835448	1	476
Berchemse/adj	5.306822	1.0	4.4047737	1	311
Berenice/name			5.888698	1	69
Bergen/name	1.6519248	1.0	0.74797845	1	11991
Bernhard/name			1.5520564	1	5379
Beuselinck/name			4.9496036	1	180
Beyers/name	4.2920046	1.0	3.383202	1	852
Bijenkorf/name			2.569376	1	1928
Bilzenaar/noun	6.411973	1.0	5.5048766	1	103
Bird/name			2.6628976	1	1757
Björk/name			3.4330475	1	815
Blaauw/name			3.7652571	1	580
Blair/name			0.37154728	1	17399
Boaza/name			8.729238	1	4
Bob/name			0.5171643	1	15376
Bodde/name	6.800969	1.0	5.9041452	1	69
Boemel/name			6.9168587	1	25
Boemel/noun			6.9585314	1	24
Bommel/name	2.6654978	1.0	1.755917	1	4332
Bondt/name			2.4116669	1	2248
Bookmaker/name	6.533453	1.0	5.6252117	1	91
Boom/name			1.2547419	1	7274
Boortmeerbeek/name			2.1266837	1	3059
Bosnisch/adj			1.7296213	1	4502
Boss/name	4.968896	2.0	4.061562	2	870
Boszhard/name			4.7094817	1	229
Braeckeleer/name			5.347393	1	121
Braziliaans/adj			0.9716306	1	9655
Brazilië/name			0.5718098	1	14276
Brinkman/name			2.426344	1	2232
Brouwers/name			1.9786626	1	3482
Browaeys/name			3.570829	1	712
Brown/name	2.952464	2.0	2.0430725	2	6509
Bruce/name	2.7386818	1.0	1.8306113	1	4052
Brugge/name	-0.00363525	1.0	0.19906892	3	63064
Bruintjes/name	7.9652095	2.0	7.047479	2	43
Bruniaux/name			8.516145	1	5
Bruno/name	1.8947806	1.0	0.98820364	1	9414
Brussel/name	-0.745524	1.0	-0.934062	2	132165
Brussels_steen_weg/noun			3.008475	1	1243
Buchwald/name			5.591572	1	96
Buchwald/noun	10.340116	1.0	9.422385	1	2
Buckingham/name	4.2680793	1.0	3.3588903	1	874
Bundesliga/name	3.3865504	1.0	2.4806387	1	2113
Buren/name	3.5895257	1.0	2.6829298	1	1791
Burg/name	3.4621751	1.0	2.5564938	1	1953
Buskruit/name			8.100629	1	8
Buyten/name			2.8371792	1	1488
CD&V_maand_blad/noun	10.340116	1.0	9.422385	1	2
CD&V_voorzitter/noun			3.426617	1	817
CD/name			3.2850358	1	1010
Cabbeljauw/noun	11.033262	1.0	10.115532	1	1
Calpe/name			5.982768	1	64
Camera_onderzoek/noun			8.729238	1	6
Canada/name	1.538467	1.0	0.6308531	1	13415
Cannes/name			1.7345709	1	4463
Canvas/name	2.1482022	1.0	1.266635	1	7456
Carette/name	4.7098	1.0	3.8032527	1	562
Carlo/name			1.5805185	1	5180
Casa/name			3.1720235	1	1053
Casper/name			3.1249533	1	1115
Catelonië/name	10.340116	1.0	9.422385	1	2
Cathioor/name	11.033262	1.0	10.27805	1	1
Cecilia/name	4.1953936	1.0	3.2894206	1	944
Celsius/noun			2.8793006	1	1404
Centraal/name			0.6269123	1	13476
Century/UNKNOWN			8.506094	1	5
Chaïb/name			6.7551565	1	29
China/det			2.9943602	1	1262
Chinees/adj			-0.075280756	1	27261
Chris/name	1.7092754	2.0	1.2082716	3	22676
Christiaens/name	3.4465857	1.0	3.2328637	2	1983
Christoph/name			2.3289595	1	2481
Claeys/name	2.2843626	1.0	1.377133	1	6353
Clash/name			4.291599	1	342
Claus/name			0.8205058	1	11684
Clijsters/name	1.711146	1.0	0.8075704	1	11389
Co./name	4.1798315	1.0	3.2769659	1	961
Cobain/name	4.5855603	1.0	3.6777003	1	634
Coenen/name	3.3559778	1.0	2.4469476	1	2175
Cohen/name	1.7326244	1.0	1.5185252	2	11078
Combino/name			5.231594	1	135
Comedytrain/name			5.661766	1	86
Commercial/name			4.5123067	1	277
Conference/name			2.8630884	1	1435
Continental/name	3.8319051	1.0	2.928177	1	1361
Coppens/name			1.4996161	1	5625
Cora/name	4.6487007	1.0	3.7405071	1	599
Coster/name			2.2885303	1	3123
Crommen/name			6.189606	2	104
CropDesign/noun	8.012837	1.0	7.107377	1	21
Cuba/name			1.0470489	1	8860
Cyriel/name			3.1726992	1	1056
DE/name	1.1137539	1.0	0.2402844	1	21533
Daems/name			1.4658992	1	5825
Damstraat/noun			4.825751	1	200
Dandapos;Allessandro/name			10.115532	1	1
Dangerfield/name			6.3302064	1	45
Daniël/name			1.3735565	1	6415
Dank/prep	4.5073166	1.0	3.6001527	1	688
Danny/det			5.5009065	1	103
Dany/name	3.3236177	1.0	2.419683	1	2255
Daschle/name			4.152081	1	392
David/name	0.31117144	1.0	-0.5958958	1	45891
De/name	-2.2760687	1.0	-0.7835792	11	609210
Deckers/name	3.8270242	2.0	2.9201572	2	2721
Declercq/name	3.2723694	1.0	2.3654125	1	2375
Deens/adj			0.98182964	1	9515
Dekenskamp/noun			9.677277	1	2
Dekkers/name	3.587042	1.0	2.6791503	1	1729
Delfzijl/name			4.1024284	2	843
Demey/name			3.2196975	1	1302
Denderleeuw/name			1.3463279	1	6691
Dennis/name			0.9745738	1	9591
Denys/name			2.4947534	1	2084
Derde/name	2.42941	1.0	1.5207113	1	5505
Derieck/name			10.115532	1	1
Dernière/name			3.9488544	1	484
Dick/name	2.4676602	2.0	1.5629089	2	10738
Didier/name			1.0966426	1	8422
Dieter/name			1.2055199	1	7853
Dingetje/name	6.3293786	1.0	5.434327	1	112
Dirckx/name			4.5447097	1	267
Dirk/name	0.47830948	1.0	0.6728161	3	39050
Dirven/name			3.2298179	1	1608
Doktersonderzoek/name	9.93465	1.0	9.01692	1	3
Dolores/noun	7.0259295	1.0	6.115498	1	55
Dominique/name			1.2097893	1	7551
Dream/name			2.811117	1	1515
Drummond/name	5.4432087	1.0	5.226311	2	270
Du/noun			4.7094817	1	226
Dua/name			1.5412403	1	5466
Duisburg/name			2.952437	1	1325
Duits/adj	-0.507514	1.0	-1.4115459	1	104339
Duitser/noun			-0.10712546	1	27916
Duitsland/det			3.8019838	1	572
Duitsland/name			-1.1063445	1	76234
Dussartlaan/noun			9.01692	1	3
Dynamo/name			2.3652186	1	2382
E./name	1.3606908	1.0	0.4547021	1	16058
E/name			1.9837219	1	3457
EK/noun	1.0229855	1.0	0.120749064	1	22423
EPLF_strijder/noun	11.033262	1.0	10.115532	1	1
Eberharter/name			3.998647	1	464
Eddy/name	1.0632384	1.0	0.1580961	1	21663
Edo/name			3.4459069	1	808
Eijden/name			2.940578	1	1325
Eindhoven/name			0.56287926	1	14444
Empire/noun			5.309464	1	123
Engeland/name			-0.320959	1	34599
Engelsman/noun			1.1631142	1	7822
Engquist/name	6.304769	1.0	5.4096117	1	114
Essingen/name			10.115532	1	1
Etikhove/name	5.041798	1.0	4.149385	1	405
Eurolines/name			5.215456	1	139
Europa/name			-1.499785	1	112784
Europeaan/noun			1.1567539	1	7882
Europees/adj			-1.1893797	2	165681
Everaert/name			3.0919957	1	1139
Exerem/name			8.323772	1	6
FC/name			-0.90887964	1	63479
Faber/name			2.0125368	1	3385
Falluja/name	4.8269386	1.0	3.919699	1	499
Faubourg/name			5.3828483	1	115
Favere/name			6.4766307	1	39
Fedja/name			4.4534397	1	292
Feyenoord/name	0.79830176	1.0	-0.1072708	1	28303
Fiction/name			3.8917658	1	516
Fitness/noun	6.914225	1.0	6.005478	1	66
Flandrica/name			6.4481316	1	41
Folklore/name			5.047257	1	162
Fortuyn/det			3.1373649	1	1101
Francis/name	2.088908	1.0	1.8770941	2	7758
Frank/name	0.2384841	1.0	-0.6669515	1	49426
Frankrijk/name			-1.1160096	1	76868
Franky/name			1.4777508	1	5770
Frans/name	0.8012944	1.0	-0.10547255	1	28106
Franse/name			1.5377424	1	5409
Franstalig/adj	1.3564246	1.0	0.44521934	1	16042
Fruit/name	4.767486	1.0	3.8566198	1	528
G-B/name			6.0620093	1	58
GEERT/name			4.8018336	1	228
GEHAD/name			9.140972	1	3
GERMONPREZ/name	7.8977685	1.0	6.9800377	1	24
GFT_container/noun			5.477411	1	107
Gardener/noun			7.476475	1	14
Garmisch-Partenkirchen/name			4.994549	1	172
Garros_finale/noun			7.9183073	1	9
Gasse/name			5.5209174	1	101
Geelseweg/name			7.059175	1	22
Geert/name	0.71643674	1.0	-0.18683577	1	30731
Geesink/name			2.696391	1	1721
Geinburgia/name			7.6306252	1	12
Geke/name			5.1806984	1	142
Gent/name	-0.3161848	1.0	-0.11189248	3	86057
Gents/adj			0.04445159	1	24287
Gep/name	8.2764225	1.0	7.458775	1	20
Gerard/name	1.4738157	1.0	1.667871	3	14442
Gerets/name	2.3492844	1.0	1.4396356	1	5987
Germain/name			2.7955015	1	1541
Gerry/name			2.4508333	1	2171
Gevleugelde/name			7.566087	1	13
Gogkin/name			9.01692	1	3
Gordon/name			2.193978	1	2804
Graffplein/name			7.300123	1	17
Grande/name			2.4642215	1	2124
Gray/name	3.6702206	1.0	2.7611055	1	1586
Greene/name	3.5010405	1.0	3.2860355	2	1886
Griek/noun			1.5612645	1	5260
Grimes/name			4.49495	1	279
Groenendaal/name	3.0351791	1.0	2.1294692	1	3019
Groningen/name			0.1987605	1	20921
Guardian/name			2.288989	1	2648
Guizhou/name			7.052141	1	22
Guizhou/noun			9.422385	1	2
HECKE/name			4.3978467	1	319
HHHHH/name	4.8231645	1.0	3.9213307	1	584
Haags/adj	1.6667734	1.0	0.7630542	1	11853
Haddock/name			4.843302	1	198
Hageland/name	4.0235147	1.0	3.1271188	1	1120
Hallucinant/noun	7.31969	1.0	6.40685	1	41
Hamamelis/noun			7.518413	2	28
Hamilton/name			1.9875369	1	3445
Hamont-Achel/name	4.5032964	1.0	4.3073893	2	696
Hanestraat/noun			7.812947	1	10
Hans-Eduard/name	9.93465	1.0	9.01692	1	3
Hans/name			0.20550083	2	41463
Hard/name	4.082328	1.0	3.1751642	1	1051
Hardt/name			5.638195	1	88
Harkema/name			5.617947	1	91
Harrie/name			3.495592	1	765
Hasselaar/name			3.8375735	1	548
Hasselt/name			0.1276343	1	22612
Heertje/name	3.8611257	1.0	2.9560845	1	1315
Heidi/name			2.3215535	1	2472
Heijden/name			2.6114984	1	1844
Heikens/name			5.89676	1	68
Helmut/name			1.86733	1	3939
Hema/name	3.5162172	1.0	2.6096272	1	1858
Hendrickx/name	2.4303963	1.0	1.521674	1	5503
Hendrikx/name			2.6269867	1	1818
Herbots/name			3.8064322	1	560
Herentals/name			0.9616243	1	9896
Herman/name			-0.03600835	1	26355
Heure/name			3.9823508	1	469
High/name			2.6158874	1	1831
Hill/name	2.6348248	1.0	1.7281058	1	4477
Hille/name			4.9320645	1	181
Hilversums/adj	4.2843566	1.0	3.3771424	1	861
Hirtum/name			4.564318	1	264
Hoeilaart/name			2.939698	1	1332
Hollands/adj			1.0192621	1	9059
Hotel/name	2.096126	1.0	1.1869379	1	7665
Hoying/name			8.323772	1	6
Huber/name	4.6784577	1.0	3.767005	1	579
Huis/name	1.1229483	1.0	0.2154878	1	20329
Huub/name			2.3227909	1	2489
Huyghe/name	3.9815152	1.0	3.0744703	1	1166
Huêt/name			4.422305	1	302
Häagen-Dazs/name			6.9271154	1	25
I/name			0.2457925	1	19610
If/name			3.2091277	1	1008
Il-sung/name			5.930433	1	66
Impuls/name			4.8297935	1	202
In/comp			5.368862	1	116
Infanteriedivisie/noun			7.5505824	1	13
Inge/name	2.2012587	1.0	1.3010752	1	6995
International/name			0.5036642	1	15333
Iran/name			0.6824681	1	12778
Isabelle/name			1.5113449	1	5559
Iso/noun	6.2636375	1.0	5.3529305	1	215
Israëli/noun	3.5322149	2.0	2.622159	2	3652
It/det	5.6766763	1.0	4.7715244	1	216
Italië/name	0.41671178	1.0	-0.4908712	1	41177
Ivan/name	2.0398662	1.0	1.1332283	1	8174
JFK/name			3.7122889	1	612
JHW/name	4.6449113	1.0	3.7860785	1	906
Jaegher/name			4.3495574	1	374
Jaimie/name			5.4473867	1	108
Jakarta/name			1.8135637	1	4129
James/name			1.1815315	2	15435
Jamuna/noun			8.506094	1	5
Jan/name	-0.5844531	1.0	-0.7972047	2	112712
Janssens/name	1.1649683	1.0	0.94967127	2	19503
Janzen/name			5.2506933	1	132
Japans/adj			-0.12943317	1	28973
Java/name	3.8440948	1.0	2.932724	1	1333
Jean/name	1.3148704	1.0	1.5060301	3	16784
Jellie-wereldsnaam/noun			10.115532	1	1
Jimenez/name			3.578478	1	701
Jo/name	1.5369165	1.0	0.63212705	1	13545
Job/name			2.0099528	1	3546
Jodi/name			5.9334817	1	66
Johan/name	0.17266859	1.0	-0.03892638	2	52925
Johnson/name			1.3767885	1	6356
Jol/name	3.5633945	1.0	2.6585	1	1783
Jongen/name			3.5760906	1	743
Jongh/name			2.8058846	1	1518
Jordan/name			1.7521778	1	4394
Jorissen/name	5.3698683	1.0	4.4604144	1	290
Joyce/name			2.2489438	1	2676
Jozef/name	2.0861068	1.0	1.1787604	1	7750
Jules/name	2.5983374	1.0	2.3843472	2	4650
Jury/noun			8.729238	1	4
K-19/noun			5.8606286	1	71
KLASSE/name	3.6716487	1.0	2.8370411	1	1822
KORT/name			3.5187273	1	1077
KTA_sporthal/noun			8.729238	1	4
Kallmoes/name			9.422385	1	2
Kangoeroe/name			6.121929	1	56
Kapitein/name			3.9049318	1	512
Karel/name			0.056858517	1	23973
Kars/name			4.2048707	1	380
Katrien/name			1.7707179	1	4300
Katse/adj			6.520963	1	37
Keen/name			3.1767142	1	1080
Kerkstraat/noun			2.7002363	1	1690
Kevin/name			0.29458123	1	18828
Kim/name			0.1331454	1	22235
Kloeck/noun			6.41423	1	41
Kloosterbosstraat/name			9.422385	1	2
Kloosterhaar/name			6.7833276	1	28
Koekelare/name			1.8847682	1	3871
Koen/name			0.06329253	1	23895
Kok/name			-0.10276454	1	28080
Kontich/name	2.719012	1.0	1.8205951	1	4140
Kookwinkel/name			8.375066	1	6
Koppenberg/name			5.0776057	1	160
Koreaan/noun	3.730766	1.0	2.819322	1	1496
Kortrijk/name	0.83162594	1.0	-0.06250116	1	27300
Koude/name	2.6901548	1.0	1.7789857	1	4220
Kraay/name			3.8227599	1	554
Krajicek/name			1.5181975	1	5620
Kris/name	1.3407043	1.0	0.43498483	1	16411
Kristof/name			0.6631321	1	13016
Kurt/name			0.9962986	2	19364
Kuypers/name	4.391591	1.0	4.177666	2	772
LANEAU/name			5.330961	1	125
LEUK/name			7.158021	1	22
LEVE/name	8.17823	1.0	7.3182507	1	21
LVDF/name			4.792766	1	308
La/name			0.8241739	3	33166
Lance/name	2.3331645	1.0	2.125785	2	6149
Landuyt/name	2.2727897	1.0	1.364564	1	6452
Langevoort/name	6.573118	1.0	5.6629305	1	88
Lars/name	3.0608397	1.0	2.1538305	1	2926
Leefmilieu/name			1.7662486	1	4278
Leersnyder/name			6.440498	1	40
Leger/name			2.2126007	1	2749
Leipzig/name			2.5339143	1	2002
Lelièvre/name	3.9646647	1.0	3.0538545	1	1181
Lemnos/name			7.9183073	1	9
Leontien/name	3.9150436	1.0	3.0138147	1	1292
Les/name			1.0857786	1	8457
Leuven/name	0.40934703	1.0	-0.48367324	1	41696
Leuvensesteenweg/name	5.391799	1.0	4.4886303	1	284
Li/name			2.4135633	1	2237
Lick/name	7.644644	1.0	6.7294483	1	30
Lierde/name	3.6857212	2.0	2.7840788	2	3137
Lieven/name	2.3555036	1.0	1.4709046	1	6122
Linkshandige/noun			10.115532	1	1
Lissy/name	8.062848	1.0	7.150259	1	20
Litouwen/name			2.8957617	2	2789
Lombeek/name			3.6484544	1	654
Lotti/name			2.9012482	1	1405
Louis/name	0.9152837	1.0	0.009103533	1	25140
Lowie/name			4.0453715	1	437
Luc/name	0.43137592	1.0	-0.473373	1	40730
Lucien/name			1.895398	1	3795
Ludmilla/name	6.3651175	1.0	5.4577694	1	107
Luik-Bastenaken-Luik/name	3.366865	1.0	2.460449	1	2148
Luik/name			0.6355004	1	13368
MIVB-afdelingschef/name			10.115532	1	1
Maagdenburg/name	6.10149	1.0	5.1926355	1	140
Maalzaakstraat/noun			7.1374545	1	20
Maas/name			1.1087102	1	8555
Maasland/name			2.5369263	1	2022
Maastrichts/adj			3.1489418	1	1092
Macy/name	5.0287585	1.0	4.1283264	1	410
Maluku/name			4.467791	1	288
Marc/name			-0.8401801	1	59465
Marca/name			5.1183195	2	301
Marcel/name			0.33984083	1	18210
Maria/name			0.31254172	1	18497
Maria_Aalter/name			4.419614	1	303
Marianne/name			1.5512643	1	5405
Marie-Claire/name	4.9939013	1.0	4.088821	1	425
Mark/name			0.9250321	2	20158
Marlboro/name			3.570829	1	704
Marokkaans/adj	1.2773907	1.0	0.36916906	1	17397
Marokko/name			0.90682286	1	10194
Martens/name	1.6276946	1.0	0.71928895	1	12407
Martha/det	6.8588753	1.0	5.9465437	1	65
Meerhof/name			4.0893035	1	430
Menen/name			1.0366337	1	9054
Merckx/name			1.0518198	1	8845
Messel/name	7.814387	1.0	6.9006643	1	25
Meyer/name			1.4085369	1	6122
Michael/name	0.55001694	1.0	-0.35640514	1	36300
Mikkola_piloot/noun			9.422385	1	2
Miss/name	2.366766	1.0	1.468074	1	5901
Monsaert/name			6.015371	1	77
Monte/name			2.4856534	1	2089
Monumentenzorg/name	4.070782	1.0	3.1638076	1	1066
Mora/name			4.2991652	1	342
Moritz/name			3.5348928	1	732
Mornar/noun			3.9406006	1	494
Moro/name	5.0293756	1.0	4.1211963	1	407
Moskous/adj			3.0616438	1	1178
Mr./name			2.0407271	1	3328
Mulisch/name			1.8344156	1	4025
Museeuw/name			1.1237146	1	8244
Musica/name			3.0121276	1	1253
Méditerranée/noun	7.3443832	1.0	6.440498	1	40
N./name			1.3649518	1	6394
N60/noun			4.504596	1	279
NBA_kampioen/noun			6.0620093	1	58
Nachtwey/name			5.349945	1	120
Naert/name			3.9376915	1	493
Navo/name			0.9416325	1	9849
Neder/adj	5.989837	1.0	5.0759854	1	155
Nederhorst/name			4.747922	1	218
Nederland/name			-1.8008623	2	306605
Nederlander/noun			-0.24086316	2	64503
Nederlands/adj			-0.45821324	6	241254
Nederlandstalig/adj	2.0681515	1.0	1.159065	1	7861
Neeskens/name			3.1127846	1	1116
Negri/name	7.178692	3.0	6.263259	3	142
Nero/name			3.1177075	1	1120
New/name	-0.11477765	1.0	0.07678968	3	69871
Nicolaes/name			5.1274834	1	150
Nieuwe/name			0.5487101	1	14667
Nieuwmarkt/name			3.6741867	1	637
Niko/name	4.2523465	1.0	4.037947	2	894
No/name	2.7082593	1.0	1.7978268	1	4155
Nono/name	6.106009	1.0	5.1886406	1	139
Noor/noun	3.0623925	1.0	2.1528027	1	2917
Noordzee/name			1.7027886	1	4590
Norbert/name			2.128619	1	3004
Nunez/name			4.958778	1	176
OEFENWEDSTRIJDEN/name			9.327075	1	3
OFI/name			5.156892	1	146
Observatoire/name			6.857435	1	26
Observer/name			3.046083	1	1217
Olympia/name			2.3058486	1	2532
Online/name			1.4268843	1	6112
Oomen/name	5.185019	1.0	4.274454	1	351
Oorlog/name	2.3718607	1.0	1.4615202	1	5798
Oosten/name			1.5320175	1	5420
Oostende/name			-0.4226272	1	39207
Ophof/name			6.679933	1	32
Opstelten/name			2.5466363	1	1994
Oranje/name			0.25003445	1	19630
Ordelijk-Vertrekprogramma/name			10.115532	1	1
Oscar/name			0.8600318	1	10710
Osteaux/name			10.115532	1	1
Ostrava/name	5.729336	1.0	4.8207207	1	202
Ostrovski's/name	10.340116	1.0	9.422385	1	2
Ottelien/noun	9.646968	1.0	8.729238	1	4
Oud-Heverlee/name			2.0067732	1	3458
Overijssels/adj			4.2244406	1	376
Ozons/det			6.45197	1	39
PAEMEN/name			6.0228553	1	67
PDK/name	5.2266226	1.0	4.3369513	1	525
Palace/name	3.0686288	1.0	2.1651704	1	2899
Palacio/name	4.0826874	1.0	3.173037	1	1047
Palestijn/noun			0.12624978	1	22182
Palestijns/adj	0.6355704	1.0	-0.2725615	1	33036
Palyama/name	5.4436755	1.0	4.5447097	1	274
Park/name	1.8094754	1.0	0.90285426	1	10215
Partido/name			3.6667216	1	641
Patrick/name			-0.57510984	1	45109
Paul/name			-0.94805723	1	65471
Paulowna/name			5.3234673	1	123
Peru/name			2.0862782	1	3155
Peter/name			-1.1110086	1	77888
Philippe/name			0.4591733	1	15953
Pierre/name	1.3583944	1.0	0.45140624	1	16088
Pieter/name	0.9888343	1.0	0.08379849	1	23375
Piggy/name	6.6403575	1.0	5.7360086	1	82
Piron/name			3.9097629	1	503
Pistols/name			4.009846	1	455
Plaatselijk/name			4.8484473	1	200
Plessers/name	4.4953036	1.0	4.281233	2	694
Poes/name			4.2859983	1	347
Polyp/name	8.836038	1.0	7.952209	1	9
Popular/name			3.5582566	1	714
Prijs/name			1.3032392	1	6986
Pulp/name			3.9827847	1	471
Quickenborne/name			2.9266284	1	1351
